"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
13.5738,79.1735,65.012,67.6884
65.3718,89.3579,71.8694,117.435
16.0891,134.222,-31.3396,92.4557
22.8233,82.1301,53.6513,86.6235
65.6485,105.917,-56.3943,98.7042
55.9506,158.667,60.3252,154.996
27.951,116.055,-31.0077,107.186
64.8163,107.107,62.7754,131.112
12.2232,75.9008,174.589,102.136
25.9739,90.7396,261.944,89.5287
40.6895,129.109,159.711,152.475
29.4659,100.152,-63.9,72.7552
21.7563,26.5263,49.3952,65.2147
48.4909,71.9962,-48.5928,40.3821
48.0252,84.8965,91.2439,73.8681
27.0647,88.2272,-57.67,77.8722
24.5881,110.675,67.6066,127.876
26.8479,39.664,-105.733,71.5308
42.5624,172.926,145.423,151.317
21.5061,76.0896,-58.8423,68.6685
26.0847,57.5231,26.2317,71.1219
37.2014,99.3993,34.8083,126.164
23.6443,42.2152,-0.95179,86.6858
30.4406,63.0725,18.2104,67.9156
36.6421,131.105,-3.70396,121.362
17.5466,71.2374,59.3853,82.6418
35.4187,78.4814,-4.1561,99.0518
35.5807,58.8626,-23.1644,117.576
29.9802,109.486,81.1782,167.761
12.0752,91.3048,-38.7535,75.9839
29.6372,120.118,-9.77494,138.926
22.9182,71.0461,-42.1326,88.2568
40.1366,133.848,43.3146,116.528
10.9429,78.4814,-46.8097,122.693
63.3655,109.298,77.1924,148.137
5.19312,68.048,32.9373,49.6593
12.5806,99.462,102.42,117.195
11.8034,49.1674,28.6893,100.1
18.2981,93.6903,56.0798,108.679
9.63895,76.9709,-14.0745,145.883
16.7206,57.2042,-73.0547,34.4609
11.0132,15.8767,-4.22509,54.0368
19.7154,80.8721,5.58993,109.415
30.5166,129.733,-54.1407,102.076
18.8981,92.5604,40.2083,84.6079
-5.53106,82.193,-141.935,104.908
18.7234,91.1164,68.3118,110.1
8.91825,33.7328,13.3418,43.4203
35.382,94.9455,34.7037,90.96
81.9004,146.053,25.0592,103.821
22.0647,99.8382,2.35878,103.968
40.229,106.481,-4.99504,130.608
32.8891,98.7095,-28.6324,124.503
11.9825,132.04,36.454,110.622
1.61434,37.8145,-162.666,51.8244
14.1195,80.7463,29.7646,80.0762
3.16646,33.9241,-52.2995,61.8929
9.11209,139.456,58.0345,113.152
1.75197,63.3277,-37.5758,85.2047
2.18323,44.5113,-14.8865,61.6237
25.3698,78.4184,36.1787,95.7913
31.4018,133.786,297.246,149.777
1.31511,75.3971,-149.164,85.0715
34.7987,60.7762,-4.23208,76.6533
25.0723,61.9881,28.2941,153.191
12.3276,64.2207,-18.8013,54.0276
12.9817,52.3565,-51.2214,96.9658
3.84643,81.0609,-11.5792,47.1836
37.7244,50.3155,64.847,98.4919
9.26828,80.5576,-34.5811,89.7137
7.01761,82.7589,17.9071,78.1489
15.8364,124.678,-54.2767,96.198
29.4091,147.733,110.385,115.586
25.1015,84.205,-59.6884,82.9977
13.8483,106.418,111.863,85.8692
21.8732,134.908,-19.1144,88.7406
77.9809,112.553,85.587,126.082
27.4994,93.6903,80.5033,108.682
21.227,65.5602,-38.9258,50.9968
28.5216,75.586,38.6418,68.1361
-0.72308,53.3133,-107.417,63.1628
23.1099,92.0582,77.1269,79.1271
25.0568,84.4565,54.3188,142.739
12.5844,79.0477,-0.93216,110.686
26.0129,26.9089,-96.9654,54.7602
27.5629,84.8965,-61.8955,89.4495
21.903,90.7396,234.334,134.116
43.2251,113.804,40.6922,95.9383
31.0594,75.7119,-48.8272,90.4458
36.7054,139.705,-45.2057,126.506
18.4203,66.7722,17.9128,76.8417
56.0824,60.7762,-43.286,73.3974
27.3526,122.554,-13.2814,149.333
28.0939,104.038,-50.2427,164.345
12.2831,101.97,8.86095,77.2257
31.1347,57.7782,-114.408,69.9129
2.47368,96.8278,-4.96578,84.1098
26.2153,83.3877,-35.0974,105.297
20.4041,61.733,-49.5707,45.0657
38.652,94.7573,50.3108,98.8932
17.6364,98.0196,142.905,78.7564
32.0426,111.864,-104.847,54.2348
45.2483,76.6562,-3.02415,78.0859
13.0643,87.8502,-50.3283,118.208
36.9469,55.2268,-47.599,75.3265
33.2147,87.0334,4.55069,124.839
45.5587,149.411,61.6959,134.897
21.5494,109.611,-3.44073,100.372
14.1368,65.6878,64.1299,53.8078
29.3856,117.743,30.8423,106.022
58.7108,71.1099,-1.54796,67.4415
22.9263,46.4247,-92.9428,56.922
52.8776,93.0627,79.5621,106.876
45.2642,43.427,-54.1769,70.2282
9.16934,57.3955,-10.7469,64.1982
29.2865,85.7137,14.3141,80.5153
33.4109,63.3277,229.972,96.9588
39.1105,96.5769,-14.446,60.1225
10.946,22.8275,-77.547,55.418
8.99883,90.3,-53.2546,64.8898
39.1206,31.3731,-28.9703,71.1688
8.39409,33.1588,-85.0272,77.3211
58.7124,126.238,89.793,176.829
25.1682,60.9675,5.06725,87.7645
15.5277,129.234,63.1776,87.9001
36.2259,208.786,131.909,143.268
33.2806,49.3587,-59.7154,87.095
52.4019,31.1817,3.82909,98.8649
30.9188,123.117,-42.0837,75.6449
6.74656,62.3708,-46.3509,59.5896
42.3223,114.93,-76.2615,98.8675
12.6154,73.256,-89.0227,76.8142
21.5984,20.7231,-33.2924,76.6767
27.7723,81.1238,286.097,127.042
23.387,98.1451,-48.2699,109.186
1.28352,103.223,-88.0113,70.3289
31.324,66.6446,-3.5957,73.2255
29.2142,132.975,71.9954,131.158
30.3943,85.4622,-19.4317,79.1443
41.7813,155.377,-24.0859,146.805
25.3329,72.3742,-41.2206,75.5459
32.2172,93.1254,-63.1901,126.132
43.6025,39.09,-6.28318,60.091
21.495,87.0962,61.6217,75.987
33.4054,112.24,238.785,146.256
31.2763,86.405,33.3113,139.387
41.6439,77.915,-9.91698,107.294
55.6752,78.8589,42.891,112.555
10.6096,118.431,25.2262,98.8856
14.7128,98.3332,-38.9829,74.9988
38.269,82.8218,25.2205,31.8942
38.7706,102.659,15.8058,140.483
4.42839,69.3876,-143.881,55.5327
31.8897,71.3662,47.9842,89.4873
30.1833,77.2227,-26.1949,114.767
7.06474,17.1521,-45.4536,72.9121
3.44652,72.6892,-14.0171,85.5334
9.53972,100.026,-11.2581,120.4
49.3037,87.0334,11.2011,83.9864
37.8524,104.038,37.4012,84.2709
5.81286,56.5663,-14.776,96.4042
66.2248,95.824,105.423,130.764
8.4361,65.6878,9.91714,54.4
30.9728,49.9965,-101.273,69.6378
14.3675,87.913,30.2707,107.281
6.22961,67.0912,28.3989,74.4368
8.37245,134.908,54.185,104.064
15.7538,52.229,42.1166,105.371
64.8953,116.368,63.883,110.32
26.3907,165.119,147.338,195.353
15.0401,159.536,133.613,81.2284
13.229,99.023,6.68243,105.999
59.5936,71.4922,-44.9475,66.7449
12.6951,75.3971,-38.9813,74.0464
37.3688,91.7443,-48.6933,89.3128
29.4016,118.618,138.364,134.672
51.5457,164.003,146.831,175.738
-2.83532,83.5763,-63.2628,91.7038
9.3766,52.6117,-1.87818,65.5085
908.577,189.433,294.254,433.702
25.3797,66.5171,28.651,106.864
63.3393,134.472,5.22192,90.9684
20.1762,74.8934,2.37482,82.5553
22.886,49.0398,77.712,67.4852
34.5227,192.704,453.554,216.875
23.0733,45.3405,63.7842,125.79
25.7077,122.679,69.6416,167.791
23.7929,73.1931,-12.0095,112.778
11.4883,76.0267,-66.6966,98.6076
28.2583,121.243,78.4177,109.559
34.8872,98.9603,-5.86542,103.335
77.5984,73.6339,-44.7675,54.7443
14.5728,102.847,88.3428,133.154
18.9372,74.0748,-15.0764,92.4358
24.6036,101.719,-10.684,95.7287
24.628,102.847,42.4628,93.0082
40.3681,43.4908,51.7658,72.5408
21.3908,39.6003,71.8884,57.1398
7.16258,56.5025,1.78102,37.7031
42.7825,135.718,113.255,139.037
16.7277,106.794,83.0467,88.4363
11.5387,14.6014,-51.0354,26.0761
48.2207,139.518,88.1933,173.882
18.0674,60.4572,7.16942,73.4564
50.0002,75.0823,104.089,91.8102
11.4029,70.0892,-4.34802,65.4943
22.8181,82.3816,100.251,105.457
4.67735,42.6617,-77.7151,58.2924
15.5623,88.8554,113.618,132.741
53.6312,93.3765,10.799,150.969
32.4026,91.4931,11.008,69.0065
42.9947,65.4964,-26.268,91.1108
36.3986,99.8382,-35.8979,99.7244
3.16691,62.2433,-162.559,49.6735
29.7979,142.756,-6.81581,78.4667
16.9575,56.8852,69.8636,93.334
22.0253,105.353,108.024,102.271
45.4783,114.117,70.05,101.224
14.9778,92.1838,36.4769,94.232
34.7323,107.232,4.15031,114.464
21.2678,81.2495,125.757,70.8104
26.6168,96.8905,10.7599,85.0307
21.6963,44.8302,-23.3803,47.5418
43.2112,109.674,9.17751,164.441
52.7617,208.109,236.447,162.356
16.07,86.6563,28.0224,112.832
3.59761,71.2402,32.9124,105.252
18.7396,72.1222,-96.5002,120.471
25.283,87.6617,55.1485,68.9182
21.6774,66.8998,-87.7384,86.1549
44.8103,52.1014,-44.7851,65.8818
20.0045,75.0193,117.521,95.5569
48.7974,63.9017,-51.9328,103.713
41.0556,60.1383,20.0277,50.927
17.433,67.9204,-15.9695,58.7554
52.5248,63.4552,23.1515,133.902
52.2535,53.3133,-55.984,84.9193
23.2846,59.8832,-8.06718,114.477
10.9994,48.0193,-4.16163,43.4058
30.8046,72.7522,-36.1972,57.9024
27.3484,29.8425,-98.3495,40.254
33.65,57.6507,35.0809,119.08
25.9699,74.3896,-40.0296,83.8773
18.1358,89.5463,85.0631,102.366
3.75028,47.8279,-41.0916,70.0355
18.0064,73.1931,-41.7357,68.0716
12.0823,91.7443,-57.1456,44.7788
34.7181,100.34,-84.8104,61.2578
19.6616,72.4372,-4.64444,121.481
-3.68762,63.6466,-64.4267,60.4221
26.5172,138.148,162.964,169.129
8.82525,100.716,17.518,126.769
14.5027,45.5318,81.3257,104.429
27.3197,72.7522,58.6495,73.8749
27.353,60.521,-36.4113,88.43
1.51557,58.6074,162.735,81.0505
11.462,56.3112,-34.6568,89.358
23.8582,39.4727,-42.4289,62.9217
19.6314,31.3093,12.147,63.9869
3.24678,89.2951,89.8427,65.1372
44.9897,140.826,124.647,112.901
4.76432,100.528,44.798,79.051
46.1342,114.492,17.2311,150.078
27.0421,118.556,29.4993,116.89
12.4801,70.9882,47.4153,55.3382
0.637563,58.5437,-49.5068,81.2611
21.5226,72.8151,63.1481,121.603
48.0085,127.549,-50.3975,106.163
1.46699,72.0592,-53.8228,62.1119
23.2018,141.324,154.182,99.3411
20.1924,54.1425,-24.661,38.1641
16.7721,104.288,21.6702,89.5931
20.5761,62.0519,54.9795,92.9005
41.0888,49.1036,32.5617,59.4183
14.9647,68.8772,51.7577,65.2623
32.3696,67.0274,-80.2646,66.5903
13.5132,95.322,9.26364,104.843
29.2357,110.3,134.045,110.502
11.4616,82.8847,-67.7676,34.6358
16.2882,77.4744,-31.7744,45.9919
36.3082,94.6318,-159.499,73.2597
4.92253,106.418,-36.8028,116.232
39.571,53.0581,-9.00625,88.0722
24.0696,114.367,-35.6398,136.804
58.0234,124.428,18.3811,101.204
18.5759,60.7124,-2.43291,71.7268
36.9395,115.117,38.5439,82.2335
46.5127,79.614,91.2198,114.111
4.45155,38.6436,33.131,65.1288
32.3962,113.428,27.0977,118.411
47.012,78.3555,67.2607,107.324
32.9349,128.048,84.6854,143.763
31.5649,133.1,-29.065,76.8831
14.3126,40.0467,-35.1938,34.2707
27.3128,116.868,108.144,129.413
24.1936,88.981,-18.3924,104.768
14.0308,76.7821,89.9327,77.7589
-5.98449,48.2744,72.9574,35.034
26.661,125.614,34.4054,128.809
42.1473,67.3463,125.547,106.136
15.0462,117.306,84.3135,159.659
36.9181,134.846,16.4252,108.955
12.0068,56.6939,26.1087,77.5004
33.3675,77.8521,-152.209,71.3471
17.4119,71.7442,69.9491,61.1028
16.9576,37.8783,50.8681,68.9765
0.623544,95.2593,82.0517,137.576
28.3376,76.5303,148.647,82.4981
50.751,146.924,44.5987,136.212
59.7167,66.3895,20.3778,83.5048
12.9551,72.3112,-29.4179,63.4123
28.4998,68.6859,74.9185,70.5527
46.8045,55.4182,-13.8147,81.6875
10.3477,81.4382,87.2456,42.789
18.7786,50.2517,33.7925,55.2941
11.8677,85.6508,19.7096,92.9615
20.8655,38.8349,-28.6988,54.6582
39.8271,76.845,7.81896,71.7852
24.6419,85.3365,25.7387,109.72
12.906,86.405,-82.7756,81.0389
20.9212,78.1667,34.0371,103.229
16.2553,75.0193,12.0021,49.6509
26.4433,76.5303,-32.8945,73.8811
41.3812,95.9495,81.9517,87.7872
-0.181999,105.04,175.631,141.903
6.35371,39.7278,29.7279,115.409
22.0951,122.742,94.8964,82.3374
36.4917,77.4115,-55.4648,28.5244
51.2586,98.0196,-61.8851,67.6317
48.4222,91.9326,55.9422,114.979
34.0638,72.5002,-26.3619,54.842
29.5597,85.8394,123.569,92.7696
8.57545,34.6894,-25.3734,51.0854
19.8687,81.9414,-50.8297,74.1342
38.6693,78.2296,-23.0233,36.102
10.6534,62.4346,-120.738,45.3411
21.8145,93.5648,0.151666,83.0888
78.9998,87.4732,31.9604,108.729
59.9944,94.4435,-52.0985,58.7336
32.4687,72.8151,-79.1902,37.3189
31.1846,45.7231,-17.1641,94.7986
37.769,86.5307,65.9651,93.5284
15.3416,60.1383,-60.8366,47.7244
44.9433,89.2951,65.5956,124.147
32.8128,41.5774,-96.56,66.0349
6.25981,76.0267,-50.7668,52.8275
41.9067,119.556,-4.10256,96.3554
20.3739,54.8441,-41.5062,60.5988
19.0276,57.1404,23.7397,58.0539
25.7261,55.5457,59.6259,62.2873
21.1308,75.9637,49.8599,98.2003
44.6957,77.1597,-25.6843,84.6998
51.9739,105.604,136.548,128.158
-0.952202,50.6982,-103.808,59.9887
23.2747,79.2365,2.57611,133.836
15.0183,65.3051,80.3689,71.4756
28.1769,60.84,-5.42469,82.0905
27.0199,68.2393,4.68466,82.848
20.1674,103.035,57.9149,71.3705
42.906,121.805,95.5397,137.482
21.1684,126.862,77.8454,173.131
30.1229,26.1436,-75.0394,48.4493
5.08687,90.1744,-119.272,61.4653
26.8754,91.8699,72.1442,117.163
12.9953,68.4307,-63.0369,83.2868
36.832,97.2042,-74.4578,88.0913
56.8493,159.598,231.014,122.101
43.3777,59.7556,15.5294,78.9852
28.2096,56.4387,-84.001,84.5427
92.115,73.1931,28.8146,182.835
31.188,104.789,-67.8866,100.508
52.3677,113.929,25.6859,133.092
47.4472,142.32,39.9173,107.66
46.3844,84.8965,-36.9655,49.2329
20.9622,88.981,29.3292,98.6772
23.4406,40.3018,29.6928,66.7218
24.4079,120.305,36.8034,129.636
42.1359,79.1735,-17.341,64.7959
59.6446,95.3848,-104.072,128.037
47.7229,44.32,34.0313,83.1119
15.8844,57.2679,102.142,96.9455
17.8651,67.2825,-63.2277,71.5937
9.67474,64.5396,-34.1408,68.8894
35.0552,82.8218,98.8181,90.7581
25.9005,62.8174,0.853782,85.5124
29.2697,80.5576,-41.6158,143.249
13.2611,78.1038,-109.143,84.1706
26.8384,60.2659,-30.0957,109.094
34.0328,82.8218,-31.3712,64.3694
51.9584,86.0908,34.0831,93.361
77.7164,104.288,17.634,71.589
25.6332,69.1962,74.4452,115.206
29.1356,93.7531,-0.434385,103.376
23.6376,147.733,86.9767,87.4348
10.0911,92.121,36.0574,71.3029
16.0682,46.4885,20.2192,64.357
37.7584,85.8394,93.4429,64.2742
36.847,74.3896,-40.4469,55.9961
14.8226,52.6754,-38.2052,111.484
62.7064,120.68,8.3071,59.1289
19.7764,52.229,116.393,66.1261
40.4594,90.7396,131.506,92.8293
38.5212,78.5443,-46.9262,113.421
43.0816,70.9185,21.2414,69.2769
17.0582,62.3071,-26.1035,51.7163
14.9026,160.405,-22.1701,90.4228
43.6644,75.8378,-23.966,132.341
4.2506,85.7137,-16.4286,81.3721
58.8297,44.0011,9.74687,66.4051
21.8229,98.0823,24.5499,63.9025
35.2465,104.288,42.4301,118.188
-5.81443,56.3749,-6.71641,107.762
9.52945,67.5377,8.33147,48.5244
52.7716,35.5823,-51.912,94.3075
27.6273,111.364,-33.6942,82.2987
36.2799,121.867,-31.1619,137.259
14.3954,48.6571,0.133457,73.7583
8.94666,74.2637,6.17858,76.7717
16.6715,70.8547,-51.4617,39.9145
13.0659,86.5307,103.548,63.2734
13.575,78.4814,3.14829,85.803
12.351,45.5956,-69.2283,39.2545
23.7458,103.724,111.575,136.265
4.56604,49.3587,-2.27542,64.5756
27.8865,112.803,17.2754,108.272
33.1773,58.6074,-16.739,49.8776
18.3559,57.7144,-64.2204,53.5712
11.8238,30.7353,11.244,30.9058
67.9164,85.588,19.7432,74.9026
25.9445,48.7209,-86.7103,56.2795
0.804735,64.1569,28.951,93.1069
10.8851,40.4932,-22.9562,141.285
60.566,92.9999,50.0105,62.1815
43.6694,117.681,87.6307,113.52
10.7723,74.7675,-19.9292,50.3797
36.0194,134.285,41.1318,129.69
9.24249,38.1971,-34.5149,43.9013
50.1058,97.7687,-9.25105,73.9916
46.3575,125.302,64.2702,76.5724
27.7818,82.7589,-44.8828,46.8779
38.9828,113.929,14.0858,104.733
19.3726,86.0908,1.0479,74.4829
56.4,111.239,75.3657,98.9728
21.266,75.2712,75.2684,77.0933
53.1897,78.3555,-57.0397,60.0239
12.3989,86.405,87.174,106.955
20.9084,169.147,124.724,92.49
14.1083,105.854,79.7523,105.654
67.7669,64.6034,91.2332,115.521
23.8336,46.1696,-5.31749,77.8267
49.5892,39.5365,25.1069,46.173
36.3439,104.727,45.6996,87.5501
17.6381,149.66,69.5656,127.249
55.5811,143.44,173.832,177.791
19.9257,48.9122,-5.26617,55.6313
38.9808,52.7392,35.8938,111.044
51.6067,88.1015,-33.9828,101.996
18.0937,63.3277,130.134,107.051
72.4933,139.892,99.03,118.402
23.7581,146.427,-45.1234,98.3858
42.1516,60.3297,99.4806,81.3112
30.8284,113.554,66.7303,97.8605
33.8189,136.404,56.8805,106.398
39.5175,120.805,-36.1501,87.9364
26.7913,96.7023,83.4191,120.415
6.81942,89.8604,40.6338,63.6624
40.1255,95.2593,-10.5464,123.843
4.25222,78.9848,-92.6688,50.7705
21.6682,103.286,-3.04718,87.1763
34.3616,72.1222,-55.3881,70.4426
61.2816,94.2552,69.4571,127.281
41.7672,105.416,86.589,172.718
27.5586,73.1301,33.9136,65.5884
46.4421,94.569,-69.3722,73.2578
44.4663,89.4207,91.8024,43.2405
34.9291,104.915,118.071,153.459
18.4103,42.2152,-9.59296,65.7905
47.3053,164.499,201.321,208.644
14.4475,130.544,-69.7798,80.1421
7.67171,41.5774,-106.621,78.4853
10.9599,154.693,79.9408,132.976
37.7562,114.554,79.7455,76.7017
6.52696,143.938,11.1907,90.0731
30.2576,104.664,-90.401,69.9881
19.0406,64.6672,-22.263,56.604
28.0954,90.614,114.623,91.147
61.0032,126.488,-8.05066,68.0468
36.8728,90.928,-40.0397,120.074
30.9013,80.6205,102.911,101.937
35.5532,80.9351,-17.2725,132.804
12.4555,42.853,-17.9378,106.751
41.1019,97.1415,14.1431,143.166
16.5033,87.2219,-122.426,28.1811
26.3305,71.6812,-58.19,80.3315
36.5174,86.0279,22.9847,98.7043
22.4772,30.2251,-69.0703,33.7994
19.6829,80.1802,24.1032,88.6879
-2.39092,93.1254,-46.0239,42.326
40.5194,112.24,2.22532,140.943
21.8478,109.236,-38.4703,67.2163
17.7927,75.523,-51.6026,55.301
33.6614,76.5303,-57.6801,75.2114
33.0249,110.362,-48.1198,78.9895
23.6688,58.6712,85.1449,108.302
14.048,97.3297,14.5606,106.265
49.7091,178.186,209.921,197.197
23.0056,49.869,-4.5204,90.7064
21.105,58.7988,18.7392,46.3034
13.2625,79.8656,12.6085,59.6821
45.298,72.7522,45.9186,90.8225
29.177,50.5068,-12.188,68.3386
48.223,102.032,-0.767967,137.107
17.2518,112.74,95.4887,115.4
15.0267,82.9476,-71.7233,46.2079
5.10701,69.3876,-51.5775,77.4805
24.1509,69.7703,75.0902,72.9996
23.2545,64.0293,-8.61322,105.657
22.6899,105.666,98.0434,101.451
26.322,34.4343,32.3838,75.1937
8.42864,46.935,-54.9313,55.2285
35.7738,61.8606,-38.774,108.285
24.7303,94.0042,27.3328,69.4744
11.0204,87.3476,39.6789,114.088
61.5099,100.716,36.9879,162.026
41.6764,56.8852,46.087,54.9958
46.7262,123.803,69.8744,132.996
30.2824,115.93,72.0142,122.016
-14.6169,63.0725,39.3585,72.2353
65.6035,95.1965,1.44487,67.6694
19.6426,83.6392,34.6435,68.8196
11.8167,118.243,-108.97,80.365
27.844,89.986,36.4868,46.0491
-5.29632,58.2885,-76.8118,96.006
24.6914,71.1772,-0.794438,104.222
10.4448,134.472,58.2328,178.04
11.9461,53.2495,52.8736,53.8232
10.4964,121.43,-20.6308,87.1183
32.788,95.0083,-28.4277,68.7967
33.5416,95.0083,19.7477,131.128
33.0798,55.2906,-29.562,97.233
49.1303,179.732,229.007,151.944
43.3589,117.306,-7.99034,141.936
51.0711,70.2168,-47.3308,58.0367
50.6445,153.637,29.2696,117.606
29.7825,117.368,45.5748,104.525
38.755,44.894,-22.6066,57.0183
32.636,144.809,18.7559,122.203
12.8428,63.4552,-26.1214,88.055
34.665,79.9285,-38.3409,91.5093
7.35642,43.1081,-34.9321,58.7569
13.781,70.8547,-62.063,68.9987
5.32473,70.2168,-126.32,71.5434
2.58553,94.1297,143.811,96.0188
18.1368,74.0748,1.62153,84.0002
18.7521,120.305,-10.9044,94.7497
26.7395,134.534,120.089,126.17
17.4847,62.1157,42.2684,101.691
3.80852,65.3051,-13.3092,51.3949
39.8292,86.5307,73.8133,77.6465
59.7919,146.427,86.0196,136.013
16.407,140.639,-19.5843,99.7285
11.121,32.1384,-48.0034,23.8013
11.4797,21.5521,61.1129,117.812
14.6082,72.2482,39.536,74.4472
27.6531,59.947,-21.2204,55.0939
46.229,105.103,83.6981,145.627
31.7357,122.554,52.2383,100.504
26.2837,121.305,37.7398,140.3
47.0446,118.431,146.414,140.222
25.6129,29.5236,-11.2829,68.7778
52.4756,84.0164,-72.5771,96.7573
38.8699,90.3,97.2867,86.8516
23.3291,150.655,73.055,97.3692
23.1039,94.8828,-23.8484,98.0506
14.3634,36.8578,43.0166,59.053
55.9787,200.535,114.658,133.607
12.3769,95.8868,-96.1216,60.7238
72.9637,81.8156,269.286,150.093
46.7613,56.5025,-103.005,62.1401
40.4634,63.7742,-57.6237,74.1282
42.0239,99.9636,-56.7486,65.0729
21.782,91.3048,137.086,86.6989
14.7601,56.7577,33.6363,75.827
31.0667,77.2227,-75.3238,59.2123
61.1157,74.6415,81.8014,151.726
18.5683,90.8652,-27.5653,84.7465
61.8377,95.7613,-9.49764,53.4739
21.0205,101.343,17.5061,80.0279
-0.487275,102.032,87.0481,114.982
54.2935,133.599,144.898,150.426
44.4316,102.095,-34.6768,83.6118
10.8997,135.157,-11.5222,139.665
6.3671,50.6344,-53.5792,71.329
4.26961,72.4372,-30.3908,79.259
15.9714,69.7065,6.40677,87.2842
24.5137,55.9285,44.7921,105.717
14.6162,78.6701,41.9065,85.7276
45.6281,121.055,43.1302,121.096
12.4291,54.3976,-67.1842,97.5135
18.1562,157.24,41.8546,148.791
16.1097,67.0912,8.47781,53.656
14.3616,104.351,-73.5767,65.3355
12.748,69.6427,32.8197,74.2531
4.5752,32.3935,-36.9097,51.3895
15.5189,67.6653,-60.3439,82.7923
24.8019,53.0581,-48.2716,67.6098
20.9479,118.306,-48.5828,69.8461
21.7085,86.2164,51.6416,94.865
24.3881,84.8965,-17.6527,113.587
14.802,46.935,34.9644,46.8307
-0.328759,67.9204,-26.7054,73.0329
6.41141,40.7483,-56.6895,35.9827
8.75686,64.6672,-35.4407,73.5216
28.463,55.7371,-10.9162,105.078
10.0243,90.4884,-87.9955,54.3889
26.9624,51.8463,-38.7092,70.9777
19.4715,85.9022,-6.16175,106.091
24.525,87.3476,27.0955,86.203
23.0765,82.4445,63.0021,70.6597
16.5771,52.229,-35.281,50.4081
12.9401,59.6918,43.4385,58.994
43.51,160.467,22.9984,112.979
19.2851,91.6187,33.5963,96.3778
26.8619,80.8721,-14.0772,51.7167
28.5092,154.321,-68.193,75.5927
23.4324,107.984,-26.1853,79.8065
3.31733,130.045,39.506,99.8881
27.0948,77.1597,119.301,62.3468
25.2219,115.43,-45.2714,112.225
42.0679,130.793,117.095,181.911
14.1265,63.519,66.9598,73.2078
48.7285,74.3896,-19.79,93.1116
46.1623,102.346,59.4527,177.387
34.3803,123.991,-76.6162,129.228
8.56469,112.991,-73.9351,82.7047
-7.15521,34.4981,2.8289,67.7645
43.5384,89.1066,55.3307,79.3931
15.3117,72.9411,10.7426,44.9633
41.9223,88.4156,81.6498,100.705
36.3905,72.6892,53.1924,45.8512
1.11651,59.8194,-31.1206,88.8859
0.189157,50.9533,-73.7581,39.8228
22.7887,57.9058,-30.2949,53.9544
55.3256,140.141,161.131,139.219
42.0055,125.989,86.25,152.331
48.3462,137.151,63.0487,111.25
43.2669,79.8656,29.8754,79.1224
65.2175,65.3051,-13.8875,86.531
33.0783,8.7351,-39.5844,48.7048
20.5797,39.2814,-44.5183,92.4923
31.7744,80.1173,89.9281,84.041
18.4407,77.4744,121.01,80.6594
73.683,127.861,7.42001,94.1611
46.355,90.2372,-19.1322,76.8508
48.8918,139.705,87.9425,81.0596
14.7941,92.8116,-93.6204,59.8785
8.17112,89.0438,5.41935,102.096
4.09018,60.0107,50.0157,87.027
15.5343,38.4523,-44.657,68.9174
25.3072,150.282,54.4741,60.1501
13.3794,59.6918,-13.7061,52.7776
4.46658,58.8626,-33.1379,81.7113
25.8482,72.5002,139.27,152.175
67.5916,64.2207,48.0218,128.996
15.5398,62.1795,17.1636,62.2205
32.7455,142.88,118.156,128.293
23.1429,81.1238,13.6645,111.969
51.8144,114.117,11.5027,133.704
35.9447,104.977,282.471,113.642
13.0987,113.366,-44.9621,53.539
18.4926,73.1931,36.6823,99.2382
42.7456,88.2272,24.493,76.1835
13.7659,43.5546,8.44804,58.5049
4.84801,53.3771,13.2504,69.7517
30.4328,120.618,148.754,117.477
43.1882,100.089,188.998,154.816
51.6963,85.0851,-41.6234,122.475
18.9131,67.6653,-8.52326,64.6823
44.8423,113.491,47.2577,98.8499
58.1229,116.993,101.058,96.2419
5.77145,39.9192,13.0445,64.4982
37.1562,71.9962,-89.6584,106.85
17.75,47.3815,-24.7245,102.64
7.28764,54.0149,9.77402,35.9765
16.3615,94.8828,26.1032,86.5325
13.1148,91.0536,90.5522,88.2573
22.7203,28.7583,-28.2884,55.4737
60.4779,102.659,61.2349,108.383
6.81074,109.862,41.5375,113.304
55.2647,137.899,85.4376,133.815
33.5272,55.9922,-87.9258,53.6031
26.052,72.9411,6.95762,44.3359
11.8868,32.6486,-46.8071,42.157
21.529,130.793,83.4085,84.3852
21.1214,75.7119,-74.8784,62.7338
17.5813,77.6632,5.55128,72.7004
3.42675,32.2021,-46.1624,75.5611
28.6726,82.0672,22.3315,118.302
22.7794,88.7926,133.3,121.933
5.18402,62.5622,-29.646,81.0929
12.2325,79.9285,16.3206,64.591
33.5224,28.5032,46.6986,84.5737
27.09,158.916,84.6776,81.144
3.2411,88.7297,44.5713,59.6832
29.1606,133.287,122.553,124.935
6.77476,74.1377,-41.7298,74.7092
3.2223,14.7289,16.2059,49.6041
47.3158,113.929,102.944,152.698
21.1039,74.7045,7.37378,101.19
38.552,99.3993,-5.15977,55.2248
37.8881,116.243,-26.6593,98.5588
11.0444,73.8229,-75.1662,56.66
27.1461,68.1756,-114.712,38.3916
-1.50297,55.9285,11.673,52.4676
2.27426,100.152,-65.0333,81.9311
1.0477,68.3031,-81.6299,72.1947
22.2858,87.7874,15.2767,79.4056
39.5741,146.924,20.5018,87.7318
31.8722,85.4622,26.6074,97.5134
