"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
78.3364,126.738,92.0237,158.475
53.7227,52.3565,-55.0294,79.9353
12.2848,80.4318,37.9964,64.8668
40.8128,73.7599,4.11702,77.9124
17.5066,76.5303,-99.7089,68.8346
19.9445,110.488,101.036,102.217
12.7366,41.0672,-125.919,63.3448
13.8694,81.564,4.6045,71.3455
1545.62,49.6776,-62.3707,52.4075
13.792,31.5006,52.1377,55.6052
4831.52,387.676,-5.23634,104.097
11.9832,51.0809,-19.294,37.5313
26.347,148.665,52.9106,139.354
60.2792,64.4758,68.2838,94.0509
20801.1,81.3753,123.63,105.294
25.9594,62.7536,17.0242,54.6226
14.0555,159.04,42.7111,129.776
84.4622,70.7909,12.9162,94.4937
41.003,132.227,127.977,105.465
12.3228,82.5703,18.9364,66.7306
20.4592,109.424,-27.7053,93.7176
78.4977,52.1014,12.6856,92.6311
11.5354,49.869,-62.941,56.8636
32.2298,53.5046,-74.7635,82.1302
3.49454,89.3579,13.0227,86.2821
-4.02738,51.336,-66.1648,75.2681
48.248,83.0105,30.9453,116.064
30.7406,102.22,-76.4343,101.531
17.2768,113.053,-2.60779,112.62
20.3762,31.8195,-51.3987,96.8461
37.0588,43.7459,-28.1769,32.4548
21.8969,118.368,68.4609,128.707
42026.7,2036.26,2263.54,49.3129
28.9012,58.4799,77.1698,62.4722
55.9003,90.5512,53.6999,57.1054
57.2161,82.6332,-16.2031,105.691
34.2893,58.4161,-27.9959,66.3007
52.4457,121.805,87.5352,118.339
21.9045,55.6733,16.678,67.0087
47.7298,101.531,0.453032,155.39
47.7213,136.466,192.015,89.3764
28.9997,64.0931,34.006,75.8654
282.442,120.118,116.064,98.138
58.6582,73.1301,39.7505,91.5455
43.4004,122.242,15.4821,112.98
36.6232,76.9709,62.639,74.7764
41.4789,115.617,29.4898,83.0193
32.671,71.0512,-18.7646,106.135
50.9074,55.3544,25.7828,57.9688
8.84237,47.8917,-14.9868,100.529
12.539,117.618,-69.5457,42.7047
24.4777,12.5609,-60.9685,36.6845
65.0024,158.667,54.8284,122.45
33.5308,112.865,59.5643,77.5543
22.8288,82.3816,-27.2508,86.0106
44.834,85.3365,-0.806082,69.3337
21.3941,58.8626,55.8555,81.1158
18.1277,108.046,-73.2867,109.358
32.7824,66.9636,38.3978,81.5812
38.2025,89.7976,45.5944,106.232
17.5278,46.1696,-72.2121,72.5627
27.4895,83.4506,-24.5624,115.871
15.1243,29.5874,-6.03567,41.444
21.0241,81.6269,-64.3264,49.2033
52.8948,8.03371,-30.4365,74.5244
39.8588,44.4475,-55.5022,80.4413
37.1223,85.588,14.329,122.781
31.0628,73.445,-98.3894,47.4763
9.34373,60.0745,113.761,123.923
31.9762,51.7825,39.4172,67.6977
63.0237,71.1142,2.36489,120.026
21.1428,114.867,121.446,90.7874
45.2717,26.5263,0.169739,93.7479
57.0145,65.1137,-21.3663,109.832
-6.35896,28.5032,-87.7928,99.5481
21.9483,78.8589,1.12557,110.824
25.3631,103.223,-27.1047,84.3583
49.3286,605.598,102.247,148.168
24.2698,73.1301,-63.0194,120.636
5.60578,45.6594,-129.234,88.9906
64.7936,89.4207,101.483,115.61
14.324,86.2164,13.4681,99.9469
16.4059,197.145,164.209,87.6897
218.94,27.5466,-68.1096,46.1611
11.4131,57.5869,33.83,82.6166
9.71824,78.2296,-3.32389,64.0563
34.5357,64.6034,70.5176,148.474
18.0566,71.3662,-17.2587,92.9181
16.3608,115.117,119.352,68.3593
34.446,71.2402,1.95852,54.9774
19.8897,142.693,-62.189,90.0477
13.2284,76.3414,-57.3593,69.5549
66.5852,98.0823,-22.9557,60.6896
18.2489,54.6528,45.6547,53.2958
60.5333,121.055,102.252,150.314
13.4227,32.6486,33.5616,120.983
16.0783,126.8,178.768,136.252
22.7728,62.0519,44.4223,98.3247
22.6784,110.801,185.999,120.986
159.816,62.626,-9.83094,89.5445
23.8389,76.7821,-106.67,65.0621
8.86814,138.459,57.1081,85.4954
19.2729,56.8214,76.5506,97.7375
20.0889,118.431,-16.7921,116.6
30.673,85.7765,51.3981,157.732
120.221,89.2951,103.405,98.1863
136.675,88.6669,-17.2957,96.7798
31.3895,49.6776,-22.3869,78.1147
41.8944,61.9881,-47.0741,122.07
53.0563,96.9533,80.2569,117.454
8.77836,31.4368,-106.375,52.8789
33.6368,79.3623,-33.4587,84.0279
39.8249,113.366,110.424,120.73
78.4391,55.3544,40.0629,75.1741
12.8025,93.6903,21.1176,56.0263
53.5201,83.6392,185.61,132.881
38.8181,151.463,-79.2449,123.04
9.1973,118.493,28.4572,61.0913
-1.31183,49.7414,-26.182,88.4945
24.0768,84.0793,62.3847,75.1404
40.6917,145.369,57.2376,97.4516
123.246,101.594,38.8473,118.453
24.4968,112.615,59.9304,131.935
20.8645,82.4445,-39.6659,73.0226
51.8428,81.3124,10.3723,106.204
54.8987,112.865,62.9724,89.2581
32.5601,70.472,-41.3323,94.1089
19.0125,110.425,19.7724,47.5606
38.1043,94.6945,-36.6547,50.1883
33.1023,49.1036,5.57794,70.3824
23.0932,47.3815,-19.2318,62.72
274.438,92.6232,166.451,113.6
66.1652,47.5728,-19.0908,71.3246
39.0633,74.9563,6.51306,89.7093
44.9809,117.181,8.04332,168.664
158.961,96.2005,4.5765,96.0799
26.235,71.8072,-0.997035,48.3385
62.5378,142.32,86.8258,143.961
15.1512,117.181,35.9524,50.6251
6.90814,116.368,184.135,96.3965
40.6699,74.7675,131.416,148.566
14.7449,66.5171,-119.1,59.2575
3466.13,854.362,161.054,166.789
31.9944,60.9675,29.2708,71.771
64.7356,133.848,25.1978,158.099
28.0749,91.9954,-15.2124,44.7359
-2.48039,51.9738,-7.10811,52.2673
45.4766,64.5396,22.3071,77.0615
24.9645,180.474,11.1791,110.396
23.2408,39.4089,-24.448,70.6585
53.4344,55.482,-41.6439,63.267
34.798,78.796,148.624,113.243
11.475,73.5709,29.1153,57.4854
34.2975,77.3486,-12.5388,101.913
23.2174,79.1735,17.1453,103.689
37.2241,97.8942,34.9923,117.565
36.5624,76.7191,-74.2574,99.7912
14871.4,359.315,27.1983,50.0082
12.7179,52.3565,-15.8095,59.3407
17.999,107.232,-6.58572,123.659
23.2117,71.3032,2.13558,110.408
83.7507,98.4586,74.1756,131.655
69.159,80.8092,-27.6907,68.8872
9.70341,47.9555,20.482,71.7889
46.123,143.689,87.4742,181.748
64.8639,45.5956,54.8561,95.7868
22.5029,129.358,167.269,91.7985
35.3409,81.8785,9.65795,77.2688
46.6093,139.829,186.431,139.888
35.3774,121.243,-128.413,97.5568
28.821,86.782,48.5992,101.816
28.9965,38.4523,-57.6595,70.135
39.7013,118.618,15.0536,122.289
21.55,122.554,77.6999,124.65
13.2889,74.0748,6.06344,1.97723
97.2028,168.59,29.6401,131.02
45.9113,115.993,13.7018,95.7155
36.0949,91.6815,16.0978,127.39
58.7905,115.43,115.17,131.627
25.1823,74.3267,-33.7985,86.1984
5.85588,73.6969,24.9722,49.0334
22.3511,87.0334,48.5468,96.4923
54.3784,139.892,40.3937,159.249
68.0746,225.312,138.698,105.344
28.5325,77.1597,102.288,127.781
44.341,84.5822,43.8577,93.6864
12679.3,1421.28,128.738,120.153
32.0365,110.926,-34.0439,61.0005
59.8963,66.1981,151.58,93.9856
45.8096,122.305,-61.6466,70.5006
37.9058,101.155,151.945,114.849
67.0421,74.9563,20.2722,112.001
35.2874,83.765,99.1913,95.3819
13.2816,83.6392,-37.4001,87.9839
26.179,77.8521,0.0149786,48.4769
37.6739,69.3238,-4.84786,73.6644
20.4275,92.0582,112.134,109.41
52.2643,123.054,21.5619,77.6277
28.2125,67.6015,-89.1163,78.1369
16.3202,66.2619,-61.172,60.6962
47.6179,165.243,210.948,137.382
31.0218,135.469,33.0766,125.057
26.9097,54.8441,12.6169,82.9169
34.7332,77.3486,6.40371,65.6762
57.9182,121.617,60.8623,125.072
172.664,83.3877,30.2492,86.3916
40.7018,80.4318,78.9554,90.2422
37.3682,84.0793,-35.9602,131.98
42.839,26.1436,49.6676,41.4571
84.4662,84.8337,-51.3713,76.0985
37.975,93.3765,69.3665,101.072
-63.8293,70.5358,-111.694,37.1646
-51.5024,80.1173,-160.871,64.761
3.5988,102.91,-119.769,50.3608
11.5689,58.7988,-17.3296,83.5693
38.8195,36.6665,-62.4545,43.7633
17.5769,137.525,67.0394,109.701
25.2067,94.6318,-4.48353,95.6565
65.0983,71.0461,3.0973,57.7314
7.69458,42.0239,147.683,82.0294
32.9632,93.1254,-5.07822,91.9294
39.872,84.5194,14.1226,109.41
32.859,179.67,71.67,109.594
19.1413,87.1591,-21.1445,88.0109
24.5984,57.4593,-3.40436,102.389
44.9528,11.7957,-67.9714,25.7042
15.8233,112.365,40.1945,103.74
25.0942,82.9476,86.8037,108.156
54.8697,134.347,61.9029,98.5758
44352,613.351,128.243,80.7738
22.7583,122.742,9.84538,112.107
-19.9138,178.743,89.8347,59.5001
-26.303,52.7392,-112.387,53.6077
25.6648,47.1901,25.0553,99.5278
53.2067,68.8134,-9.5957,70.3107
23.2277,104.1,130.714,66.0329
32.009,63.519,0.156782,88.3974
29.2873,126.176,179.852,98.6869
19.1309,58.9902,79.6857,101.34
25.7298,61.6692,-76.5667,80.1313
26.398,39.0263,15.7449,42.4006
12.9398,91.4303,73.5789,95.5384
26.1061,103.035,31.5951,87.009
446.928,126.55,84.2869,130.938
21.6737,107.608,-98.3406,86.5634
45.6479,96.0122,-36.923,82.377
28.4519,69.7703,-24.6725,94.1377
50.5734,173.483,221.798,143.775
55.5423,74.4526,105.659,54.2774
46.6283,31.3093,-27.8541,76.9171
24.139,61.0951,13.6051,68.2358
37.7345,59.2453,22.7571,91.2837
45.8271,92.2466,13.7563,98.9789
29.5122,46.935,-64.5634,49.351
39.8532,145.058,51.3549,154.098
15.1545,133.786,36.9402,129.363
36.1992,145.805,75.511,85.3722
7.54954,108.672,-3.88777,73.8062
26.2701,453.54,-4.31415,93.1327
27.674,41.0672,-33.1339,95.3672
17.9053,55.2268,48.9362,79.2999
14.3342,134.472,-21.8267,80.5518
8.5909,72.6892,-0.84463,104.131
25.87,80.7463,-53.0119,70.6401
54.1678,94.4435,262.112,133.958
19.0721,66.7722,-100.085,95.6994
32.5312,95.3848,-64.5288,158.19
22.3024,105.291,-10.6249,77.5647
23.8007,82.696,81.3054,87.5698
14.612,87.7246,-19.2102,110.536
19.6414,39.664,-20.745,68.9577
52.1891,91.8071,70.7022,92.067
31660.6,554.214,16.3562,69.3356
84.5886,197.762,-6.57327,176.178
18.1401,42.5979,-73.8102,65.3781
8.35835,85.2737,26.7846,93.4622
149.454,68.6221,44.6169,102.194
85.9784,144.187,206.958,123.454
9.10152,95.071,-27.5026,126.496
30.9683,113.804,33.284,124.922
57.3342,52.3565,-57.1945,80.3871
18482.5,470.097,166.137,74.4533
17.4532,62.3071,-57.5297,38.2523
51.0693,134.285,66.9506,64.3192
17.0371,85.3994,-38.7854,84.4847
49.2767,64.2207,0.0806734,117.412
95.3236,193.63,40.3721,178.654
14.4092,63.2001,-20.4217,78.3017
39.4685,71.6812,68.231,93.3804
58.7815,128.61,81.2876,144.797
19.4165,61.2865,15.4888,112.198
27.6424,58.2885,-34.7497,111.055
39.8158,72.1852,84.1647,115.649
4051.49,449.658,167.28,76.3056
2.02656,73.7599,-64.0998,72.9473
30.5769,158.791,227.624,131.892
43.6395,97.5806,5.96112,135.113
50.8295,89.1695,120.702,78.7967
87.5579,49.1674,101.542,127.368
21.9487,61.4778,13.0052,98.6024
-0.959659,45.468,31.1376,60.8172
37.1252,135.78,62.1892,104.202
9.53282,68.048,-2.60754,66.4049
32.1529,91.9326,-18.6051,60.2402
26.2136,88.7926,16.7197,68.9808
39.3926,49.0398,108.927,89.6389
80.0098,83.262,-13.3735,62.3906
44.9975,110.112,227.168,124.215
60.786,96.6396,116.423,110.213
37.8942,78.6072,21.2079,116.137
28.3301,71.1772,-26.4837,95.4986
34.0954,35.3272,-74.2236,45.246
31.1507,80.6205,61.8433,104.652
23.0835,78.9848,-10.615,75.9759
-11.2194,25.4421,-63.9977,44.0445
12.2014,78.5443,-53.8231,61.9678
33.8902,111.301,-6.27811,55.8787
41.2851,93.6903,69.4869,116.723
65.3036,141.013,125.545,161.057
38.377,105.416,-28.1356,111.184
24.3776,68.3669,110.585,163.429
21.5746,71.1142,-74.0015,109.741
6.29505,74.9563,-64.7108,91.5038
25.0016,86.5307,8.8931,63.6732
28.0658,102.158,59.236,143.123
45.0727,71.3012,126.091,91.5045
42.7857,99.023,43.8278,83.8958
29.8791,55.4182,54.5841,93.7877
49.8108,181.587,186.093,198.066
74.932,75.7119,105.932,123.261
74.187,92.121,-1.78799,86.1278
-8.78168,65.4327,-75.1479,82.4173
30.4695,93.8786,49.5144,107.304
44.2771,121.617,128.215,106.868
61.0153,112.052,72.46,108.787
26.6201,56.8214,-83.9867,72.499
13.1367,67.7928,42.5143,55.4027
38.3453,57.9696,-69.591,96.4484
25.3984,51.2084,81.5673,43.9262
28.7817,73.382,-20.7748,63.5777
19.3375,35.3909,55.3113,84.4686
21285.5,588.11,126.402,149.533
51.0616,76.0267,201.623,162.57
73.2507,82.3816,21.9395,142.199
23.5391,85.2737,-45.1555,110.542
11.2964,68.4945,-62.4825,59.0745
9.94982,57.7144,-4.6647,26.1563
26.4552,76.6562,-44.4671,90.8183
35.8114,90.1116,94.0619,116.287
29.8791,146.178,27.252,93.7877
17.374,71.365,38.7476,120.075
8.76833,62.3708,-9.7774,47.9085
26.5291,56.8214,55.174,64.3529
-5.56711,97.1415,-11.9393,80.2822
16.4913,77.3486,-90.0454,17.3449
2.12493,81.2495,-7.06311,110.691
10.3841,53.1219,-4.87309,63.0851
103.004,113.178,11.4858,136.589
35.6993,50.1879,-58.8358,31.3599
4.89855,55.482,-15.8713,82.3897
65.633,98.0196,179.151,94.4215
19.9774,82.3816,-8.94853,62.0514
26.9568,56.8852,14.8284,102.033
9.52559,63.3277,-66.902,103.717
18.9831,58.5437,-42.2763,38.6558
27.071,47.8917,19.3103,83.2564
32.9726,83.5135,1.18856,115.222
19.4653,105.98,-9.45146,94.6087
19.6028,113.178,-10.6823,109.755
42.9476,72.7522,20.9001,84.1671
17.9394,97.2669,-26.9001,118.106
16.8039,75.586,-77.2066,25.211
25.2917,98.9603,-18.8678,140.982
26.1662,113.804,12.1978,129.015
511.56,69.9617,39.8356,66.4118
43.4546,93.502,73.6695,113.047
22.9817,88.5413,12.4626,166.398
256.502,113.804,176.781,117.588
25.0532,52.4203,-40.2667,57.9426
4.54545,57.5869,-119.336,85.1171
8.51136,76.5303,36.1745,88.6299
103.103,161.646,194.541,185.171
24.8839,120.243,1.59576,125.438
48.9699,72.7522,-49.8228,78.4689
39.5479,87.8502,-28.0501,78.4667
24.1488,88.29,58.4776,115.826
8.24793,18.2999,2.10278,38.8
89.036,38.7074,-49.6478,10.9706
10.7702,62.3708,-160.671,87.1164
7.8311,80.8721,-103.661,79.0296
-11.8559,12.9435,-79.9323,46.0509
18.0315,54.4614,17.984,40.9405
43.9934,75.9637,1.75422,83.6148
44.2493,80.8092,69.7245,79.5245
4.95638,47.1901,-7.53751,82.0486
10.9846,33.4777,-26.7015,57.2127
97.5718,129.795,335.92,221.3
20.5011,67.2825,43.0825,95.1454
21.1185,46.9988,19.8666,75.2302
34.5732,95.5103,75.0838,28.6758
23.7741,33.2863,-25.9724,108.776
62.7189,168.838,46.3269,141.868
54.342,124.615,113.379,96.3364
28.1989,53.2495,-83.7754,49.2222
28.2224,102.283,103.308,95.2954
22.2967,103.85,122.641,90.3711
36.1438,69.3238,82.8475,85.4407
39.1158,83.7021,66.0282,120.397
58.6099,89.3579,-19.0094,84.7386
32.7394,112.803,-36.2413,122.879
34.5807,62.0519,40.4981,70.4411
16.8265,87.4732,-88.6828,77.4666
7683.51,890.968,98.5304,83.5928
8.29834,88.981,-26.2785,39.2828
268.935,192.396,72.6964,132.116
56.958,2482.97,342.881,91.7615
34.3516,21.9985,34.5659,65.4718
11.7965,66.4533,30.9378,82.6139
47.5318,126.675,48.0527,165.218
39.7482,220.157,65.2921,86.6412
31.6525,86.9706,-10.2803,97.5829
62.0591,79.4252,57.5576,155.088
20.9728,35.5823,-18.2195,73.1599
84.3912,124.49,-11.166,84.4219
8.48042,63.3914,90.8422,98.1529
13.4711,46.9988,-36.3075,66.9297
39.7562,36.1563,-6.92629,73.5808
33.968,71.9962,59.9015,59.3991
29.9609,135.967,21.6581,102.962
355.661,103.411,83.8638,122.852
-27.8729,85.5251,-149.932,56.242
33.3666,94.2552,13.755,83.6211
163.602,94.9455,114.194,128.324
13.338,52.4203,32.9335,33.035
54.072,67.1549,-1.99597,65.4718
12.5859,59.1177,190.154,140.936
10.6927,65.2413,-6.57011,53.1416
29.5677,136.902,0.942075,104.052
29.7002,101.844,88.9057,83.238
14.2369,50.3155,-83.988,48.7676
27.1433,20.6593,34.1737,111.737
33.7177,74.3896,-114.515,56.7774
37.7231,84.8965,-25.2801,37.7653
18.3123,56.2474,9.56786,52.3289
28.8728,48.2106,-4.79759,41.2787
45.3647,90.4884,48.6999,95.5834
38.6422,82.1301,96.0017,124.327
41.6769,91.6187,141.471,103.627
40.0773,98.8976,13.8059,80.5079
1394.19,407.528,332.29,139.428
64066.8,102.784,154.716,84.7787
24.0506,87.4732,24.7671,90.2227
33.1497,153.14,57.1019,144.234
31.2893,275.392,138.744,83.1588
16.946,121.305,-34.5695,82.4416
9.12133,97.2669,-88.4099,57.3638
32.5739,43.0444,6.80103,74.3215
144.694,218.683,130.068,105.147
39.9833,37.1129,-33.4596,66.606
29.4358,91.8699,152.167,57.8429
21.2067,55.3544,118.206,89.7662
12.409,54.5252,-39.9476,44.9836
23.7866,122.867,-89.984,64.7863
25.2139,66.2619,-71.3721,64.4311
41.5015,92.5604,25.0339,92.686
-5.58797,102.534,40.0509,76.8734
33.0378,55.2906,-3.088,95.8056
20.0268,97.9569,129.905,141.762
8.38133,57.7144,-105.919,54.4004
7.98516,68.4307,24.7128,86.2507
96.1305,169.147,66.2313,112.882
20.0497,13.5812,-14.0467,66.1932
75.8261,55.4182,41.3909,95.8461
15.0103,75.3971,109.459,102.795
130.885,104.789,64.343,112.164
133.302,114.304,162.214,110.248
61.7084,125.926,244.887,85.8746
50.923,97.2042,7.00089,92.7561
23.3563,69.8341,51.4387,130.861
52.2763,232.669,62.7515,185.862
35.2898,104.476,96.2223,113.376
11.9849,26.7176,-71.3337,25.1757
34300.2,1651.54,1731.19,50.1333
10.7726,42.5979,63.7572,74.6812
22.7875,75.2082,-65.8996,84.5126
50.4913,86.405,60.7462,110.285
117.311,55.7371,-89.8422,53.0856
52.1853,98.0196,13.8953,147.271
6.35265,139.082,-22.1922,60.766
27.093,63.5828,7.77205,80.8033
29.7874,71.3662,39.4555,103.982
8.17152,55.8647,-51.5913,83.7975
17.4239,50.6344,46.6086,71.942
45.647,139.829,60.0988,137.261
58.5159,93.1882,-38.3912,89.0967
68.7691,78.4184,-22.369,64.1953
23.245,53.9511,-47.3073,58.0243
60.3484,101.468,62.0757,134.793
24.001,88.7926,-19.6881,113.997
16.3234,57.5869,-68.9219,23.8339
51.4187,88.4785,-37.4371,74.1895
49.8065,66.6446,67.2025,95.0763
61.7193,78.3555,70.021,150.778
77.231,60.2659,58.5545,71.5924
407.014,104.1,-41.9762,48.8486
16.9492,114.679,-48.1785,136.853
8.5228,150.53,-17.7025,69.1046
13.9282,71.0512,-120.802,10.0471
176.146,112.24,-4.96586,81.3953
14.2509,73.1931,-1.16479,89.8149
19.445,70.7271,-80.3203,78.6074
7.86384,43.0444,44.2592,75.392
84.4307,102.722,148.731,44.1343
9.71708,94.0669,74.6534,70.2699
61.298,90.0488,-130.248,107.427
17.768,86.5935,133.939,94.5525
39.4309,168.342,-13.0659,103.643
60.0947,118.368,23.7019,84.1152
69.073,106.293,43.1419,108.459
39.2154,78.4184,109.968,103.237
-0.292952,45.7231,38.159,50.8023
16.1238,93.7531,48.0825,76.4388
28.4595,110.112,22.7906,99.3723
34.9371,74.8304,-7.06947,49.106
42.9739,137.774,67.6223,166.46
17.9995,108.61,30.4471,81.0032
74.8652,120.118,248.999,160.654
495.762,174.783,184.523,100.517
20396.1,98.5841,66.1774,135.194
358.164,131.167,217.435,155.507
105.891,83.0733,-72.6683,89.9901
9.88645,46.4247,-93.3323,33.1973
5.74511,57.3955,-163.708,49.1722
19.8471,39.664,-1.02646,46.1051
29.2355,97.3297,159.357,122.7
2.0545,67.3463,7.0361,106.349
15.063,49.7414,59.1645,60.4289
73.5335,145.307,113.256,176.726
65.2208,51.8463,95.2899,134.218
29.7535,69.3876,63.2967,119.92
63.9586,120.68,-9.93103,154.334
6.28413,56.5663,-63.7843,56.21
39.1147,62.9449,43.2181,96.171
42.163,131.791,89.9358,183.52
9.80225,69.0686,37.4471,109.484
35.5295,50.8257,-31.8434,38.0568
26.3072,125.864,65.6523,107.265
12.0064,68.048,-52.3636,47.1264
5.31284,54.7803,-44.3971,66.7797
5152.22,403.433,153.06,118.177
15.5403,69.1324,50.2896,56.0762
29.3979,68.4307,-3.26545,80.3101
60.1401,122.804,79.2412,121.672
100.046,57.3955,-82.5396,71.6398
129.892,60.2659,-11.2126,62.3176
50.8036,208.724,-77.9492,93.8452
7.48832,45.4042,-11.1491,56.2706
3.99961,57.0766,-37.9408,54.5001
38.2107,60.9038,140.162,87.0605
23.6237,121.93,-77.9611,76.8006
86.2819,94.8828,-42.6251,155.524
16.1712,64.9223,-98.3993,83.3327
57.1886,89.7976,39.7592,108.746
48.2052,118.431,30.4218,102.563
39.6508,136.092,11.1519,121.815
52.7776,115.367,-14.5254,111.897
39.2894,98.4586,94.1314,95.0139
26.2609,92.2466,-2.57932,94.153
35.4044,127.362,-43.3434,82.3805
54.5579,116.618,122.426,169.74
1.46823,86.9706,-23.2032,61.9738
41.3347,97.016,223.468,92.9593
53.8859,51.2084,133.798,37.4451
36.1222,46.6161,-144.754,45.2318
2.57301,67.9842,-96.4756,91.3257
24.7564,98.8976,-23.0055,66.5745
38.067,144.809,-20.1907,127.376
31.6376,114.554,98.2637,68.8047
143.971,106.606,110.856,144.066
42.2846,116.931,26.3234,139.58
17.5736,50.3792,46.6328,79.6431
20.1569,37.2405,27.1834,90.7943
41.8828,57.3317,-40.9411,86.8305
42.272,76.0896,-57.7032,110.546
30.6592,140.016,-13.8244,98.4055
31.5174,106.794,89.3079,112.588
11.4536,74.4526,27.6777,78.1179
101.105,60.4572,121.519,144.838
27.9066,41.705,-70.4626,69.5212
23.734,78.1667,55.6501,82.8029
32.5185,61.9243,-34.2036,74.3909
23.1513,120.056,-86.0956,74.5255
51.425,70.8547,-20.746,73.4991
5.70178,66.1343,-37.2738,66.1556
18.7769,56.8852,-104.666,85.9028
7.22017,67.3463,75.3734,61.7265
29.6845,158.729,252.262,103.236
50.1581,125.864,114.657,122.96
44.3151,70.5358,-33.8511,-0.829822
24.5005,128.859,-69.8102,125.441
11.9799,28.567,-87.0222,25.7279
36.9599,51.7825,27.0439,73.8765
62.2426,136.964,-56.5051,74.5971
12.1205,125.926,200.118,174.403
0.819805,100.026,-75.7506,61.0119
30.4583,56.7577,10.2669,47.6876
53.0443,116.18,112.343,76.1804
37.8406,103.411,-57.1341,122.098
11.3087,58.8626,100.964,100.308
75.5061,139.829,-41.0422,95.4404
32.4993,42.2152,1.14822,40.0108
22.1022,48.7209,-61.4714,57.2039
11.7806,56.5025,-89.3997,53.9624
15.9158,93.3765,-73.3248,69.1219
54.533,106.481,127.774,135.982
45.5716,83.0105,240.359,145.632
46.401,94.82,42.5515,102.168
99.5731,183.133,88.1145,100.369
17.675,90.614,-10.2992,50.1242
30.9258,110.362,399.626,147.892
50.9319,102.534,208.478,73.5025
-3.23431,132.601,7.97789,107.404
27.0968,156.06,43.9261,129.076
33172.1,933.156,-34.9072,33.4024
577.448,174.597,12.7858,124.142
19.9323,32.0746,-21.8652,91.4083
37.8775,124.99,207.805,154.516
12.0018,108.86,-40.7171,144.989
31.9349,78.796,130.328,96.6292
11.5051,38.9625,-57.6966,72.3977
80.9499,77.915,-21.608,83.6968
12.828,28.0568,12.9033,53.1957
30.37,128.859,82.5876,160.965
36.2638,121.805,84.9559,151.226
87.7171,99.2112,40.1835,73.7974
9.91327,99.2739,41.4787,127.573
23.4789,41.8325,-7.30803,50.2907
76.5384,68.4945,-59.0488,88.6302
44.4053,79.6769,47.7654,141.321
56.9738,98.8976,151.779,65.6586
20.6474,71.3662,92.0524,91.0631
517.01,105.416,37.0721,54.9822
10.4094,1138.39,-13.8746,78.5343
33.7519,111.99,-38.5189,83.4141
22.2268,51.3998,-8.87549,61.6214
14.56,98.8976,-60.026,49.3867
44.2501,134.347,68.5881,115.957
117.38,51.5911,61.3742,92.9711
13.26,11.4132,-109.614,17.3675
3031.1,979.123,511.837,97.6237
7.49134,2.04025,-191.912,49.8503
50.1753,169.891,267.349,145.397
14.9916,99.7755,83.7354,117.043
18.6532,96.8278,-84.1982,38.7962
8.31431,28.6945,-30.6768,67.9324
40.9339,112.365,10.0715,137.496
87.5568,74.6415,-45.4465,43.7673
35.5992,63.6466,0.818277,72.9194
9.01589,63.9017,-7.69565,87.3329
28.9887,74.3896,-10.1057,83.1749
15.3107,1793.22,221.121,93.7536
29.7532,67.2825,-25.1311,107.784
36.6506,78.4814,-22.9944,126.507
62.5743,125.989,255.633,169.952
22.0953,58.6712,-32.0617,100.572
2.17018,57.0128,-29.9361,63.0736
22303.2,231.689,70.8519,35.1304
14.2911,58.735,-51.9194,79.257
25.0268,168.032,-78.0082,91.3046
3.37788,43.1081,-45.607,50.5695
42.5357,107.671,116.126,105.59
74.3426,96.2005,125.863,146.779
5.97257,62.6898,-95.7172,72.5745
11.4912,60.9038,28.7059,128.712
48.4415,165.181,13.5876,137.173
2.43721,59.1815,21.8851,106.414
37.7642,87.1591,119.324,106.235
21.7888,52.8668,-68.8601,85.9498
36.702,97.5178,-56.0706,108.618
32.9092,102.972,-17.3158,79.672
77.9468,154.445,-42.6867,93.9273
31.9738,56.8852,14.4384,98.3963
18.8292,144.498,135.279,98.3523
-5.08654,42.3428,-97.8091,32.6118
46.6166,61.3503,106.499,120.818
2.45191,47.5728,109.042,50.0237
36.8096,106.543,129.265,114.924
36.3812,54.7803,-50.7821,95.5782
29.1464,63.6466,-62.1971,59.5709
15.8846,61.9881,-32.1257,66.4986
-9.16926,51.0809,27.48,96.849
51.1709,168.218,225.396,186.942
28.6482,56.8214,15.1765,78.4066
50.6966,68.3031,60.5077,81.3877
0.618895,81.1238,-35.1537,22.4944
14.1667,125.427,-87.1779,93.0814
33.215,64.5396,19.2569,149.157
5.75374,135.22,9.82506,115.142
-1.69047,91.4931,-25.802,79.028
36.905,116.618,161.158,159.102
14.3369,95.071,-2.3777,86.3424
18.5157,120.555,88.1575,121.015
37.1359,64.4758,-113.718,60.4125
31.3574,104.664,15.4463,63.4216
36.2257,132.601,-108.739,100.677
47.6216,146.8,146.146,124.806
34.1065,80.0544,3.67544,74.4488
2.97933,52.229,6.23668,76.5999
46.1133,70.9823,28.4367,67.1845
26.5605,43.6184,-0.853886,91.2939
26.9688,97.8942,-26.7274,106.785
20.5974,48.0193,17.1353,29.671
14056.3,56.949,385.801,70.5852
32.2665,127.611,82.6748,138.908
35.2608,132.227,24.7643,153.12
11.19,55.2268,-0.730884,89.1557
7.81467,69.1962,-54.1908,74.7709
57.0166,77.7262,-96.0721,79.1624
35.8282,86.405,-27.4621,71.8132
28.8478,126.8,163.144,196.206
15.3859,43.3633,-59.4039,54.9727
16.3419,74.4526,-17.076,52.2046
13.918,105.792,19.3957,90.2936
32.5575,46.4247,-50.0547,57.8901
