"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
58423.9,39285.6,25.0534,13.9285,217.694,1.45767
71637,56534.4,53.9444,55.9874,225.662,1.46004
19361.3,21963.2,16.8223,5.01668,104.473,1.46067
93481,41297.3,58.7508,-1.05618,232.555,1.46173
41668.4,30565.5,34.1653,25.7459,162.651,1.46621
46674.4,41084.5,43.5367,38.7529,164.302,1.46922
79415.6,42625.6,54.7211,30.8957,191.302,1.47168
88286.1,34563.6,42.553,30.7637,179.355,1.47464
51303.9,25395.1,27.6419,11.948,110.552,1.47695
49056.4,23202.9,34.4241,23.5672,125.076,1.4777
115775,71593,62.7377,45.1579,329.346,1.47806
61801.5,30555.8,34.683,22.0487,158.774,1.4802
114581,68070.4,124.364,33.7348,479.971,1.48352
61265.1,29779.6,29.7646,-3.66555,119.444,1.50285
45132.4,24806.9,59.5178,37.4324,174.269,1.50318
83406.8,44769.8,18.1682,39.3472,162.077,1.50845
117436,67494.1,44.6241,51.3649,289.41,1.51135
87686.5,36580.4,10.3,9.96758,202.442,1.52465
72033.8,50666.8,15.6834,27.3304,230.495,1.53072
55662.2,33071,35.0454,5.54476,189.729,1.53212
93616.4,55066.5,95.3768,31.7541,303.054,1.53855
40329.1,20315.5,33.3369,4.95066,81.25,1.53898
80491.1,59978.3,42.2941,30.6316,248.516,1.53922
122234,66111.1,45.0383,41.3281,282.718,1.5399
57807.4,40331.7,50.5269,27.9247,124.932,1.54126
57913.3,33552.6,43.4332,29.3772,202.371,1.54569
69163.8,32169.9,-10.3761,14.7207,221.679,1.54579
119916,55309.4,77.2772,41.13,312.882,1.54796
114693,43072.7,39.3946,3.56446,217.907,1.54941
87603.5,60864.5,228.387,-8.8843,268.395,1.55217
102383,64589.6,61.5625,19.804,292.859,1.55784
58820.5,36398.6,33.9064,34.197,181.073,1.55911
107731,59108.2,50.7858,37.4984,305.161,1.56028
96807.9,50034.7,44.3134,-1.9881,256.871,1.56092
81760.6,44245.1,72.7415,21.5866,185.295,1.56177
95032.6,50947.2,26.7618,41.7903,213.777,1.56196
52298.7,42487.6,30.5929,24.6895,171.044,1.5652
58669.5,40280.6,41.9316,20.2001,151.947,1.56625
101351,77206.4,51.7696,49.0538,276.019,1.56631
67371.9,40455.7,80.5361,14.8527,208.647,1.56731
88396.3,54014,67.2318,8.5813,228.718,1.56847
82445.5,32382,44.6758,31.8201,241.782,1.56958
51925,27277.7,68.916,3.56446,171.833,1.57295
71799,41719.7,52.7534,32.2823,178.496,1.57322
74146,35488.3,67.9464,0.79209,171.402,1.57377
78848.4,47983.6,85.7255,68.4024,268.889,1.57673
112458,61427.7,54.5658,64.1759,288.283,1.58109
69113.1,75895.3,64.0149,19.5399,287.509,1.58135
65872.6,42794.2,45.1936,12.3441,199.016,1.58369
61040.9,61059.1,50.5787,17.7574,231.56,1.58431
66294.3,34180.9,48.6628,14.6546,197.802,1.58546
76965.5,38292.1,24.2768,16.5031,150.221,1.59326
95798.9,84689.3,39.8088,34.131,297.572,1.59348
72524.4,33876.7,48.0415,16.9652,152.81,1.60518
98786.9,50080.2,50.268,46.4785,239.795,1.61086
84996.9,48228.7,55.9121,20.9924,260.55,1.61132
108492,64003.9,61.3069,-3.72768,270.372,1.61558
71822.2,48476.6,46.747,2.83835,251.42,1.62478
63288.4,37697.4,34.5795,6.46892,113.228,1.62489
78193.9,44869,37.8931,22.907,195.446,1.62683
62684.3,27663.8,38.9286,14.3906,128.829,1.62711
55762.2,43206.4,64.066,18.0215,246.319,1.63283
86739.4,56012.3,63.5041,56.2515,206.722,1.64091
