"FSC-A","SSC-A","APC-A","FITC-A","Time"
81504.3,77629,-33.15,818.4,34.0395
66463.5,58436.6,23.8,763.53,34.0395
88750.2,48659.5,9.35,850.02,34.0456
63961.6,76896.1,39.95,945.81,34.0486
45185.6,55569.4,34.85,709.59,34.0567
53463.2,45280.8,49.3,557.07,34.0598
52207.2,38644.3,12.75,562.65,34.0618
73514.2,56384,-5.95,782.13,34.0628
94287.3,71778.3,18.7,1099.26,34.0648
80560.2,57145.7,20.4,929.07,34.0719
63212.6,84882,24.65,963.48,34.0729
43945.3,41947.6,43.35,518.94,34.076
39503.2,54359.4,14.45,690.99,34.078
41505.8,62793.6,-1.7,591.48,34.08
53656.8,51776.8,35.7,605.43,34.0811
54906.6,48439.1,34.85,603.57,34.0871
67417.8,47238.4,31.45,731.91,34.0993
47012.9,44754.4,9.35,609.15,34.1044
37179,43791.8,33.15,689.13,34.1074
45140.6,61301.9,-4.25,920.7,34.1125
66288.9,47523,42.5,538.47,34.1155
97945.8,70158.3,7.65,855.6,34.1166
46234.8,48281.9,-26.35,814.68,34.1216
61950.2,83156,17.85,762.6,34.1226
57723.7,52444.6,40.8,810.96,34.1379
88464.2,55897.7,11.05,805.38,34.1389
49159.3,57465.6,33.15,982.08,34.1409
53599.9,57395.9,26.35,939.3,34.1439
55382.2,43849.5,16.15,620.31,34.148
66742.4,47385.4,42.5,789.57,34.1521
56352.3,57790.2,55.25,844.44,34.1521
44582.1,41826.8,42.5,574.74,34.1551
76679.8,70275.5,44.2,776.55,34.1602
36171.7,54599.4,45.9,677.04,34.1612
52873.9,59492.1,18.7,619.38,34.1632
55386.1,54160.4,51,717.96,34.1652
42531.2,41819.3,-16.15,624.96,34.1683
47908,50943.5,34.85,654.72,34.1693
69887.4,58622.6,5.95,775.62,34.1723
87371.6,50169.8,36.55,720.75,34.1754
58171.7,59937.6,-1.7,812.82,34.1754
84106.6,63879.8,27.2,1108.56,34.1774
59781.7,64588.5,8.5,714.24,34.1795
90312.8,73280.3,17,986.73,34.1825
71208.2,45105.9,26.35,504.99,34.1855
68354.8,53980.9,-7.65,657.51,34.1896
25736.6,45214.7,7.65,518.94,34.1906
58667,58880.2,40.8,623.1,34.1936
40802.7,47937.8,24.65,651,34.1947
50887.1,42911.1,-17,601.71,34.1977
70460.1,69644,62.9,871.41,34.2038
53119.6,47198.4,10.2,738.42,34.2129
53622.8,49557.8,9.35,559.86,34.2139
33688.8,52030.7,28.05,568.23,34.216
74738,67211.1,56.95,694.71,34.219
65745.4,59153.6,23.8,891.87,34.221
46621.1,40235.5,32.3,463.14,34.2231
49087.4,51706.1,39.1,683.55,34.2261
49692.6,52258.6,53.55,777.48,34.2261
57064.9,38861,39.95,682.62,34.2271
65709,62824.3,6.8,823.98,34.2271
50453.4,77888.4,34,757.02,34.2363
48650.6,67114.4,-8.5,889.08,34.2363
86792.6,64225.8,89.25,796.08,34.2393
49247,53234.1,-15.3,576.6,34.2454
59407.2,56119.9,10.2,630.54,34.2545
53817.2,43201.3,50.15,627.75,34.2555
56403.6,51781.5,9.35,741.21,34.2576
48447.5,41115.3,46.75,379.44,34.2616
81661.5,71462.1,0.85,948.6,34.2626
77292.8,54730.5,63.75,800.73,34.2667
54227.2,35500.9,-25.5,375.72,34.2687
48425.4,61557.6,22.1,597.99,34.2687
66353.7,62136.1,42.5,787.71,34.2697
59825.9,61185.6,15.3,803.52,34.2738
46401.4,72370.7,73.95,983.01,34.2778
70284.7,56047.4,65.45,928.14,34.2819
49229.6,48734.8,39.95,493.83,34.2819
46170,56169.2,41.65,791.43,34.286
89992.1,65993.7,1.7,992.31,34.287
69971.9,68432.2,17.85,775.62,34.288
55124.6,55640,-4.25,665.88,34.2951
41708.8,52070.7,18.7,557.07,34.2981
53171,37531.1,17.85,509.64,34.2991
29431.5,40333.2,57.8,560.79,34.3012
51997,52168.4,18.7,743.07,34.3032
46302.7,61197.7,50.15,607.29,34.3073
51143,44900.4,13.6,610.08,34.3123
64695.5,44827.9,53.55,786.78,34.3164
53088.8,62502.5,17.85,880.71,34.3174
47048.5,37155.4,73.1,580.32,34.3174
61041.7,62113.8,85.85,893.73,34.3174
45757.6,44051.3,20.4,459.42,34.3215
63822.5,80551,36.55,1184.82,34.3235
58700.2,88742.5,8.5,1080.66,34.3275
71058.9,67135.8,-4.25,823.05,34.3286
54022.6,50571.5,10.2,725.4,34.3326
53086.4,63025.2,39.1,744.93,34.3519
46980.5,56388.7,21.25,734.7,34.3549
62324.7,62810.3,17,713.31,34.358
75426,77596.4,46.75,847.23,34.36
46438.6,60861.1,58.65,725.4,34.363
80880.2,57753.9,3.4,730.98,34.3722
31270.6,51077.5,22.95,515.22,34.3762
54675.9,58089.7,6.8,676.11,34.3762
34431.4,40782.4,-1.7,587.76,34.3803
88424.7,62173.3,10.2,1107.63,34.3874
59318.7,43661.6,29.75,748.65,34.3904
43762.1,54059,27.2,713.31,34.3945
41918.2,61643.2,60.35,783.99,34.3975
73377.6,71948.5,51.85,990.45,34.3975
58188.2,41111.6,62.05,558.93,34.4006
40746.6,40436.4,17.85,506.85,34.4056
99967.4,75163.5,-3.4,767.25,34.4087
77160.1,59919,52.7,782.13,34.4138
45109,63430.7,47.6,923.49,34.4158
64603.8,65793.8,28.05,915.12,34.4178
38641.3,55599.1,16.15,873.27,34.4239
42927.8,51236.5,39.95,642.63,34.432
46672.4,53515,-4.25,740.28,34.4371
36288.7,54007,52.7,795.15,34.4452
67190.3,56231.5,7.65,737.49,34.4483
65817.3,76333.5,73.1,901.17,34.4513
59811.7,80705.4,-18.7,661.23,34.4533
72331.6,60045.4,39.1,838.86,34.4564
48524.2,39669.1,24.65,664.02,34.4574
47449.8,47637.4,9.35,607.29,34.4584
59835.4,51280.2,7.65,695.64,34.4594
50497.6,60057.5,62.9,744,34.4614
68503.3,67921.6,29.75,1457.31,34.4645
47849.5,42973.4,17,581.25,34.4665
49716.3,39637.5,41.65,396.18,34.4675
31849.6,39730.5,38.25,565.44,34.4685
61523.6,72463.7,29.75,798.87,34.4696
39087.6,49246.3,-4.25,513.36,34.4706
55927.3,50422.7,37.4,674.25,34.4726
65466.5,66172.3,13.6,798.87,34.4736
59385.1,80003.2,34.85,862.11,34.4787
99574,70393.6,45.05,1082.52,34.4787
53701.8,43112,30.6,480.81,34.4807
44978.7,67737.5,-3.4,1592.16,34.4807
65056.5,55900.4,11.9,718.89,34.4817
54199.5,71035.3,3.4,832.35,34.4848
34729.2,54395.7,22.95,434.31,34.4858
65393,53925.1,28.05,611.01,34.4858
47056.4,38847,-14.45,441.75,34.4898
48628.5,65998.4,22.95,781.2,34.4909
40998.6,49563.4,28.05,745.86,34.501
62284.4,41655.6,26.35,642.63,34.5061
41931.6,51243,25.5,671.46,34.5111
61501.5,45954.1,23.8,718.89,34.5182
50014.9,42167.1,12.75,597.06,34.5264
77430.3,72353.1,34.85,854.67,34.5324
46818.6,42809.8,11.9,500.34,34.5335
68521.4,36106.3,2.55,477.09,34.5436
92155.1,73060.8,37.4,983.94,34.5466
49447.7,53019.3,39.1,706.8,34.5466
76057.2,53350.4,-6.8,676.11,34.5477
88879,69966.7,17,928.14,34.5527
68370.6,66243,99.45,823.98,34.5578
70903.3,50607.8,-0.85,1116.93,34.5598
50147.6,49837.8,22.95,541.26,34.5619
60909.8,56372.9,5.1,1514.97,34.5619
45974.8,41106,-9.35,550.56,34.5629
60016.3,54073,-0.85,644.49,34.5679
38919.4,43551.9,10.2,536.61,34.571
41053.9,41376.6,-17,722.61,34.571
65310.9,68754,0,869.55,34.571
63696.1,63241.9,23.8,871.41,34.573
55931.2,61281.4,81.6,753.3,34.574
53280,40798.2,85.85,603.57,34.574
78165.8,58006.9,15.3,666.81,34.5761
54135.5,70174.1,27.2,1051.83,34.5791
80125,55948.8,42.5,833.28,34.5852
39791.5,58978.7,32.3,664.02,34.5872
42268.9,31541,-7.65,425.94,34.6004
43943,59872.5,23.8,794.22,34.6034
67850.7,50544.6,31.45,524.52,34.6085
38619.2,36197.5,25.5,430.59,34.6166
44628.7,80107.4,8.5,933.72,34.6176
61191.8,46400.5,-10.2,670.53,34.6187
54517.1,47461.6,24.65,540.33,34.6268
61340.3,47910.8,23.8,492.9,34.6308
37837.1,64857.3,62.05,705.87,34.6318
45097.2,50572.5,7.65,538.47,34.6339
30479.8,52667.8,54.4,843.51,34.6369
54826,65255.3,28.05,947.67,34.6369
35700.9,47097.1,33.15,626.82,34.642
40583.9,37830.5,27.2,441.75,34.645
53684.5,59984.1,-11.05,817.47,34.6481
57292.4,59409.3,23.8,788.64,34.6501
55304.7,53588.5,36.55,582.18,34.6542
79966.2,86391.4,24.65,966.27,34.6623
47964.9,41659.4,20.4,575.67,34.6623
52666.1,32999.2,-5.95,370.14,34.6653
83019.5,67370.1,12.75,1126.23,34.6704
49943,61435.8,7.65,869.55,34.6734
36834.5,44775.8,-15.3,610.08,34.6734
44282.7,52599.9,1.7,704.94,34.6734
57425.1,55766.5,-3.4,632.4,34.6795
44432.8,32882.9,35.7,452.91,34.6856
63787,44125.7,32.3,589.62,34.6876
62289.1,50379,25.5,733.77,34.6887
55349.8,59277.3,44.2,678.9,34.6947
51138.3,52442.7,65.45,768.18,34.6978
40417.2,48116.3,-10.2,454.77,34.6998
53786.4,65580.8,17.85,752.37,34.6998
63390.4,66492.2,58.65,1195.05,34.7079
50445.5,50732.4,28.9,705.87,34.71
63856.5,39335.3,39.1,743.07,34.711
85213.4,65837.5,34,961.62,34.712
51267.1,66508,53.55,778.41,34.7211
56180.9,38690.8,16.15,486.39,34.7262
61522.8,46248,4.25,908.61,34.7323
50466,53618.2,50.15,818.4,34.7353
74197.6,75444.4,-5.1,1310.37,34.7363
48591.3,51891.2,13.6,717.03,34.7434
65033.6,62289.5,2.55,806.31,34.7515
38349.8,60822,42.5,821.19,34.7536
60672.8,37010.3,17,632.4,34.7566
75972.7,48198.2,56.1,756.09,34.7576
34388.7,47629,22.1,518.01,34.7576
58600.6,40291.3,35.7,631.47,34.7607
56312,67710.5,31.45,825.84,34.7607
60857.7,56702.1,52.7,678.9,34.7627
64141.7,41699.3,11.05,534.75,34.7627
57341.4,47293.3,2.55,579.39,34.7688
55800.9,45186.8,-0.85,737.49,34.7698
55134.9,45389.6,-12.75,545.91,34.7698
39469.2,50644.1,26.35,737.49,34.7718
76223.9,77765.7,5.1,1361.52,34.7739
41020,52730.1,6.8,778.41,34.7739
42101.5,45184.1,1.7,596.13,34.7779
96140.6,59304.2,66.3,882.57,34.7799
38504.6,52204.6,-8.5,669.6,34.781
53205.7,41764.4,-14.45,541.26,34.7881
52410.2,64775.4,51.85,865.83,34.7911
59196.3,56480.8,25.5,850.95,34.7921
40395.1,39232.1,37.4,528.24,34.7941
94014,78857.5,18.7,891.87,34.8053
47615.7,66639.1,58.65,720.75,34.8063
41443.4,48682.7,29.75,605.43,34.8083
70505.9,72891.5,5.1,1030.44,34.8083
66921.7,54364.1,-17,752.37,34.8083
34152.5,48179.6,11.9,568.23,34.8104
29982.9,45879.7,35.7,588.69,34.8165
38416.1,47510,39.1,472.44,34.8205
60903.5,48667.8,-1.7,508.71,34.8215
44000.6,59404.7,4.25,1255.5,34.8236
48580.3,42976.2,40.8,499.41,34.8286
55954.9,75484.4,11.05,792.36,34.8307
57098,71722.5,30.6,1108.56,34.8408
40261.6,41776.5,5.95,416.64,34.8418
52380.2,67930.9,20.4,841.65,34.8438
63148.7,50457.1,11.9,783.99,34.8479
42540.7,46827.4,21.25,676.11,34.8489
52053.9,64170,0.85,850.95,34.853
61800.9,50597.6,19.55,728.19,34.858
38335.5,42629.3,17.85,582.18,34.8601
68726.1,46985.5,13.6,617.52,34.8621
60170.4,80540.8,-17,752.37,34.8631
67059.1,75154.2,24.65,757.95,34.8651
73315.2,77468.1,68.85,710.52,34.8682
47426.1,44424.2,21.25,453.84,34.8682
39877.6,31945.5,11.05,348.75,34.8712
49563.8,45154.3,8.5,599.85,34.8793
57495.4,56044.6,-3.4,979.29,34.8804
72479.3,74753.4,6.8,960.69,34.8844
94761.3,80634.7,53.55,1029.51,34.8895
48747,44007.6,16.15,527.31,34.8925
67213.2,67096.7,9.35,821.19,34.8956
32862.4,50294.4,10.2,600.78,34.8966
46564.2,48938.5,28.05,632.4,34.9057
32991.2,42566.1,8.5,618.45,34.9088
62504.8,77084,56.95,955.11,34.9108
62471.6,73804.8,68,893.73,34.9118
78006.2,58110.1,23.8,897.45,34.9179
74035.6,59272.6,11.05,1587.51,34.926
55307.9,51570.4,-28.9,752.37,34.9341
65481.5,60354.2,13.6,766.32,34.9382
61893.3,49280.7,2.55,690.06,34.9412
66686.3,58242.2,3.4,676.11,34.9443
85704.7,70797.2,91.8,1017.42,34.9493
88309.4,63801.7,45.05,827.7,34.9504
87182.8,67809.1,67.15,1020.21,34.9585
42682.1,36912.6,7.65,816.54,34.9605
45052.9,52149.8,16.15,556.14,34.9625
63223.7,69339.9,45.9,998.82,34.9666
85704.7,64877.7,3.4,1212.72,34.9676
87249.2,71974.6,-1.7,1026.72,34.9686
53113.3,59879,28.9,727.26,34.9696
49818.2,51548,5.95,588.69,34.9737
32614.4,40641.9,0.85,513.36,34.9777
62793.2,55245.7,-16.15,620.31,34.9798
83435.9,67782.1,-0.85,872.34,34.9848
46482,42970.6,78.2,534.75,34.9869
60220.1,53338.3,8.5,651.93,34.996
64103.8,44622.3,54.4,513.36,35.0021
56740.2,35515.8,-9.35,542.19,35.0072
60299.1,86471.4,64.6,985.8,35.0082
65466.5,54759.3,5.95,718.89,35.0132
67242.4,58292.4,26.35,658.44,35.0183
47070.6,46727.9,-20.4,518.01,35.0193
67940.8,50921.2,14.45,606.36,35.0203
62818.4,52145.1,-3.4,757.02,35.0203
44138.9,52686.4,14.45,805.38,35.0203
85345.3,79313.2,14.45,952.32,35.0224
69194.5,75491.8,73.95,1165.29,35.0264
58946.6,35408.8,-7.65,555.21,35.0295
38900.4,56478,102,885.36,35.0295
72177.6,66078.4,45.05,917.91,35.0305
71170.3,67288.3,13.6,1010.91,35.0305
27585.2,58019.9,24.65,734.7,35.0325
61195.8,58448.6,29.75,965.34,35.0325
69611.6,51614.1,37.4,850.95,35.0325
66183,47731.3,22.1,668.67,35.0345
80945,83785.6,38.25,1260.15,35.0366
41806,56100.4,49.3,1387.56,35.0366
42771.4,43975.1,65.45,626.82,35.0376
59884.4,71755.1,16.15,1371.75,35.0396
48649,43727.7,45.05,799.8,35.0406
77012.4,57935.3,51.85,680.76,35.0447
46264,44720,11.05,1157.85,35.0457
68861.1,71621.2,53.55,899.31,35.0528
31291.1,37324.6,13.6,538.47,35.0569
30108.5,46615.3,32.3,757.95,35.0599
54545.6,50332.5,20.4,770.04,35.0609
52773.6,61997.5,-11.05,1067.64,35.0609
57367.4,36267.2,-27.2,548.7,35.0619
63405.4,53235.1,-26.35,660.3,35.066
50017.3,62455.1,6.8,842.58,35.066
43264.4,68375.5,29.75,905.82,35.069
52436.2,84272.9,51,730.05,35.0711
50527.6,41553.3,15.3,672.39,35.0721
68032.4,47059.9,4.25,521.73,35.0741
47150.4,50013.5,37.4,565.44,35.0782
41384.2,41403.6,-10.2,570.09,35.0812
69247.5,59516.3,10.2,876.06,35.0822
56522.9,48035.4,5.95,762.6,35.0832
58460,52715.2,36.55,630.54,35.0842
67002.3,86893.6,22.1,1082.52,35.0984
82254.8,60016.6,58.65,838.86,35.1066
64552.5,61421.9,-32.3,942.09,35.1086
78986.6,74544.1,11.05,893.73,35.1126
65479.9,50404.1,-18.7,1342.92,35.1218
72823,67663.1,-25.5,867.69,35.1228
45797.1,46730.6,21.25,471.51,35.1269
65293.5,48882.7,24.65,637.05,35.1289
58494.8,59559.1,27.2,1087.17,35.135
55732.1,53564.3,15.3,703.08,35.135
33177.6,46648.8,56.1,589.62,35.139
66407.4,46325.2,40.8,652.86,35.14
35916.6,45414.7,0,664.95,35.14
46747.5,46007.1,17,421.29,35.1451
69384.9,55119.2,57.8,664.95,35.1451
62555.4,87876.6,77.35,811.89,35.1461
41670.9,53942.8,36.55,530.1,35.1471
51526.2,60203.6,1.7,609.15,35.1512
28669.9,47554.6,17,549.63,35.1553
86670.9,68997.6,22.1,851.88,35.1553
58503.5,59686.5,-9.35,659.37,35.1553
50982.7,46958.5,55.25,571.02,35.1613
48475.2,43655.1,15.3,704.01,35.1624
67134.2,43322.2,-0.85,664.02,35.1684
32142.7,40922.8,56.1,527.31,35.1695
71314.1,74413,68,706.8,35.1695
62537.2,63734.8,77.35,829.56,35.1735
39026,69372.4,49.3,919.77,35.1735
47668.6,44044.8,34,566.37,35.1755
79613.8,66774.9,16.15,903.96,35.1806
47491.6,68374.5,15.3,898.38,35.1806
69929.2,75263,53.55,867.69,35.1816
61195.8,58258.9,-22.1,617.52,35.1837
50330.1,54516.6,26.35,532.89,35.1837
24779.9,55853,94.35,1161.57,35.1857
39357,44517.2,37.4,617.52,35.1877
48243.7,29975.8,38.25,425.01,35.1887
69337.5,67571,1.7,1715.85,35.1887
79408.4,50567.8,29.75,670.53,35.1938
57361.9,84038.5,14.45,1121.58,35.1938
89998.4,82123.6,46.75,944.88,35.1989
35813.9,29514.5,34,359.91,35.1989
72726.6,51199.3,11.05,721.68,35.2029
37688.5,62348.1,42.5,726.33,35.208
53212.8,55641.9,0,878.85,35.21
73567.2,66122.1,18.7,599.85,35.2121
42883.6,38991.2,-6.8,517.08,35.2121
92878.7,87617.2,-22.1,910.47,35.2131
48214.5,64543.9,27.2,674.25,35.2171
56631.9,35545.5,17.85,1116,35.2192
51670,60128.2,23.8,975.57,35.2212
64810.8,46841.3,46.75,673.32,35.2283
53861.4,40196.5,67.15,547.77,35.2283
48238.2,38576.4,23.8,753.3,35.2374
83062.2,61067.5,20.4,868.62,35.2465
83712.4,59121,18.7,708.66,35.2476
68353.2,74972,18.7,1084.38,35.2496
36716,51939.6,39.1,681.69,35.2536
40270.2,49292.8,-21.25,522.66,35.2567
53724.7,70639.1,18.7,996.03,35.2597
46398.3,63470.6,15.3,732.84,35.2628
50996.1,49579.2,14.45,670.53,35.2638
57404.6,34606.2,28.05,476.16,35.2648
75223,77132.3,56.1,1631.22,35.2668
64760.2,62381.6,48.45,1092.75,35.2689
59664,54430.1,63.75,775.62,35.2719
72206,72674.9,22.95,992.31,35.28
33166.6,41470.6,72.25,639.84,35.281
48944.5,55429.9,21.25,752.37,35.2942
80396.7,45012,4.25,679.83,35.2973
54343.3,43678.4,0,628.68,35.2983
84688.8,62044,78.2,871.41,35.3216
69010.5,67047.4,29.75,813.75,35.3267
47796.6,47649.5,36.55,543.12,35.3338
42593.6,51326.7,46.75,693.78,35.3358
40272.6,40114.6,37.4,480.81,35.3358
101393,55955.3,79.05,810.96,35.3419
60051.1,60848,53.55,846.3,35.348
48329.8,42929.7,36.55,407.34,35.3531
83954.9,59275.4,17.85,819.33,35.3541
53114.1,32827.1,29.75,611.01,35.3571
41231.7,35683.2,22.1,510.57,35.3581
40095.7,48221.4,30.6,460.35,35.3612
37973.7,41690,11.9,570.09,35.3804
50533.9,42594.9,25.5,545.91,35.3815
65266.6,54936,12.75,576.6,35.3835
49081.9,48249.3,9.35,386.88,35.3855
75270.4,45568.1,-4.25,611.94,35.3855
63536.5,57856.2,13.6,686.34,35.3865
53806.9,55641.9,-10.2,611.94,35.3906
36867.7,44804.6,21.25,470.58,35.3946
76314,62606.7,10.2,803.52,35.3957
68891.2,81079.3,22.1,1209.93,35.4028
32679.9,45403.5,6.8,565.44,35.4058
49066.1,54727.7,-2.55,465,35.4068
53769,53536.4,51,623.1,35.4099
33054.4,36279.3,16.15,383.16,35.4119
46262.4,75292.8,18.7,1049.97,35.4149
79823.2,49300.2,56.95,710.52,35.419
57511.2,51076.5,60.35,627.75,35.419
80690.6,83276.9,22.1,1244.34,35.4251
32704.4,64011,27.2,875.13,35.4281
39293,47135.2,3.4,511.5,35.4322
55665.8,42037.9,11.05,544.98,35.4342
69749.9,66802.8,28.9,794.22,35.4352
36030.3,53365.3,42.5,645.42,35.4372
47839.2,41636.1,26.35,738.42,35.4383
46683.5,50735.2,51,512.43,35.4403
50616.1,66567.5,62.05,704.94,35.4413
50876,70349.9,28.9,1064.85,35.4433
79786.1,61176.3,3.4,785.85,35.4464
65719.3,43338.9,23.8,664.95,35.4504
41834.4,54478.5,22.95,577.53,35.4525
66789,65207.9,30.6,810.96,35.4545
68357.1,61439.5,3.4,1036.95,35.4555
61439.9,51417.8,35.7,728.19,35.4555
37646.7,43536.1,63.75,571.95,35.4575
63406.2,53792.1,12.75,804.45,35.4575
60243.8,68792.1,32.3,978.36,35.4596
65257.2,45467.7,39.95,679.83,35.4636
57139.1,46727.9,9.35,544.98,35.4636
73902.9,61638.5,50.15,939.3,35.4656
41090.3,42325.2,15.3,574.74,35.4717
44654.8,78910.5,-1.7,891.87,35.4758
47131.4,70742.3,42.5,675.18,35.4788
80851,71255.7,0,991.38,35.4798
49109.6,53117.9,40.8,632.4,35.4829
46177.9,41743.1,12.75,429.66,35.4829
64404,38543.9,-13.6,468.72,35.4869
51420.3,64553.2,47.6,769.11,35.49
27456.5,56662.1,23.8,837.93,35.4971
35408.6,48472.5,24.65,569.16,35.4991
74863.6,53802.4,35.7,727.26,35.5113
60845,79601.5,-34,857.46,35.5143
72566.2,46690.6,-24.65,645.42,35.5143
49901.9,50083.3,16.15,562.65,35.5164
43886.1,42048.1,11.05,683.55,35.5184
45621.7,52824.9,59.5,651.93,35.5204
29031.7,41927.2,-11.9,457.56,35.5214
66639.7,62004,56.1,992.31,35.5224
75475,67087.4,26.35,1107.63,35.5326
96891.1,64301.1,65.45,1027.65,35.5336
41452.1,43447.7,50.15,544.98,35.5346
48376.4,56285.5,36.55,1102.98,35.5356
67197.4,73088.7,19.55,863.97,35.5366
75616.4,69644,45.9,917.91,35.5407
33189.5,34882.4,69.7,421.29,35.5468
78715.6,65419.9,0.85,954.18,35.5478
55138.1,66724.7,13.6,840.72,35.5559
46121.8,62294.2,0.85,1325.25,35.5569
50421,69042.3,26.35,1112.28,35.5579
39733.1,38381.1,41.65,741.21,35.56
86863.7,84145.5,4.25,1053.69,35.565
49127.7,55947.9,37.4,588.69,35.5671
52403.1,83115,42.5,1142.04,35.5671
55273.9,76290.7,42.5,930.93,35.5691
78124.7,51927.5,37.4,643.56,35.5691
81131.4,72194,45.05,739.35,35.5752
53385,34720.6,28.05,573.81,35.5772
48902.6,50797.5,21.25,785.85,35.5853
64686,66816.8,11.05,961.62,35.5853
49617.5,48586.9,22.95,565.44,35.5884
40805.1,44318.2,33.15,723.54,35.5914
96004.8,87988.2,61.2,1153.2,35.5965
67787.5,52349.7,-14.45,718.89,35.6036
52591.1,49555.1,12.75,583.11,35.6046
71728.1,52821.2,22.95,696.57,35.6077
38192.6,69343.6,45.05,1047.18,35.6168
65755.6,54343.6,-3.4,634.26,35.6198
40799.6,62912.6,21.25,719.82,35.633
51884,35552,0.85,553.35,35.6391
66508.5,43882.1,12.75,654.72,35.6432
44297.7,47053.4,22.95,656.58,35.6472
53757.9,36689.4,-20.4,443.61,35.6503
82807.8,63586,25.5,748.65,35.6523
60583.5,45310.5,45.05,639.84,35.6574
48543.1,48591.6,16.15,489.18,35.6624
57698.4,80842.1,7.65,955.11,35.6634
50147.6,53168.1,70.55,626.82,35.6675
69432.3,65187.4,51,746.79,35.6685
36633.9,68928.8,-18.7,518.01,35.6736
77559.8,60233.3,14.45,820.26,35.6736
37283.3,64470.4,-2.55,837,35.6776
44471.5,58999.2,90.1,872.34,35.6797
94186.2,58362.2,-8.5,984.87,35.6807
63942.6,66495,14.45,996.96,35.6827
63579.2,65134.4,32.3,829.56,35.6847
36406.4,48851,-5.95,753.3,35.6858
65330.6,61344.7,58.65,714.24,35.6939
110940,79223,22.1,1223.88,35.705
79816.1,57988.3,60.35,724.47,35.7081
50975.5,70188,81.6,994.17,35.7111
72229.7,81898.6,27.2,1017.42,35.7152
46975,52510.6,7.65,569.16,35.7284
49359.2,53223,14.45,625.89,35.7324
63115.5,72271.2,34,993.24,35.7334
75237.2,61328.9,3.4,915.12,35.7375
50314.3,49396,17,763.53,35.7405
58849.5,52082.8,19.55,659.37,35.7426
47434,40736.8,43.35,482.67,35.7426
50407.5,48640.9,39.95,781.2,35.7527
40791.7,37569.2,48.45,504.06,35.7527
70691.6,69665.4,55.25,736.56,35.7578
52731.7,38782.9,39.1,641.7,35.7578
58688.3,50214.4,3.4,634.26,35.7618
62019,49731.8,18.7,683.55,35.7628
41696.2,48402.8,16.15,547.77,35.7649
59942.8,39436.6,-3.4,810.03,35.7659
75102.9,59590.7,-6.8,919.77,35.771
42769.8,44030.9,-10.2,603.57,35.775
55025.1,45407.2,28.05,634.26,35.775
51090.1,44097.8,21.25,682.62,35.7801
40904.6,61687.8,26.35,696.57,35.7801
49224.1,60528.1,22.95,637.05,35.7852
51045.9,72043.4,3.4,986.73,35.7912
55627.1,49078,16.15,723.54,35.7923
55014.8,51653.1,26.35,721.68,35.7953
54089.7,64769.9,39.1,769.11,35.7983
40309.8,49848,-4.25,1448.01,35.8014
65769.9,54594.7,2.55,574.74,35.8044
64576.2,40158.3,21.25,510.57,35.8115
45200.6,64436,21.25,1804.2,35.8125
62496.9,67114.4,21.25,899.31,35.8136
58733.3,46864.6,24.65,638.91,35.8156
62352.3,57040.6,28.9,637.05,35.8166
46804.3,37915.2,4.25,591.48,35.8186
47528.8,70947.8,53.55,839.79,35.8196
64377.1,39361.3,44.2,560.79,35.8227
31529.7,36835.4,18.7,429.66,35.8227
39732.3,58613.2,2.55,604.5,35.8237
58422.1,72348.4,39.95,769.11,35.8288
55398,39881.2,-28.9,402.69,35.8328
57639.2,38293.7,-12.75,462.21,35.8328
50783.6,50308.4,-18.7,876.06,35.8328
39669.1,44074.6,40.8,606.36,35.8349
57674.7,69237.6,21.25,864.9,35.842
58999.6,51844.7,44.2,648.21,35.846
68034.8,75885.2,64.6,866.76,35.847
61424.9,47868,5.1,541.26,35.8481
92825,71684.4,-11.9,830.49,35.8501
64702.6,77400.2,22.95,990.45,35.8531
47622,38793.1,18.7,387.81,35.8572
77505.3,62421.6,29.75,953.25,35.8612
79481.9,49722.4,74.8,820.26,35.8612
48456.2,39756.6,29.75,528.24,35.8694
51839,51957.2,39.1,575.67,35.8694
25146.5,46128,49.3,541.26,35.8714
45481.9,68891.6,6.8,822.12,35.8724
63862.8,65608.7,-8.5,769.11,35.8795
43058.2,43709.1,51.85,618.45,35.8805
49066.9,38297.4,3.4,531.96,35.8836
58539,62196.5,-0.85,634.26,35.8836
63902.3,56537.5,11.05,832.35,35.8836
87524.9,72386.5,8.5,876.99,35.8846
66484.8,68925.1,-21.25,960.69,35.8876
43390,37854.7,20.4,521.73,35.8876
41466.3,40535.9,28.9,623.1,35.8927
82803.9,66716.3,39.95,740.28,35.8927
42088.8,52005.6,3.4,571.02,35.8937
85164.4,77665.2,19.55,1289.91,35.8957
66261.2,72509.3,17,827.7,35.9028
56724.4,42220.1,12.75,617.52,35.9028
91888.1,60529.1,31.45,983.01,35.9038
54698,38412.7,39.1,574.74,35.9059
81577,77274.6,5.95,1143.9,35.9069
67958.2,69086,54.4,1013.7,35.9069
74518.3,63977.5,40.8,952.32,35.9069
42004.3,66810.3,14.45,810.96,35.9099
73894.2,68705.6,29.75,854.67,35.914
47481.4,49124.5,25.5,730.05,35.914
80981.3,68758.6,30.6,1387.56,35.915
51662.8,60262.1,28.9,620.31,35.917
44019.6,75197.9,17.85,912.33,35.918
54144.2,76472,59.5,845.37,35.9191
53760.3,67543.1,9.35,919.77,35.9211
63404.6,86400.7,9.35,1229.46,35.9231
93261.1,68955.8,12.75,955.11,35.9251
62153.2,87397.7,103.7,1378.26,35.9251
