"FSC-A","SSC-A","APC-A","FITC-A","Time"
77571.7,68831.2,11.9,983.94,41.4243
52203.2,49524.4,10298.6,658.44,41.4335
35198.4,36060.8,28.05,408.27,41.4376
84585.3,45508.6,75.65,619.38,41.4508
39955.8,34184.9,-13.6,471.51,41.4529
54715.4,44330.3,34.85,498.48,41.4549
48162.4,55632.6,42.5,647.28,41.46
58629.1,53300.2,-17,860.25,41.4611
76953.9,63928.2,152.15,783.99,41.4641
55803.2,68109.5,134.3,736.56,41.4692
59868.6,50083.3,3.4,577.53,41.4692
38852.2,48344.2,221.85,617.52,41.4703
82746.2,59496.8,-8.5,834.21,41.4733
80015.1,61609.7,132.6,1080.66,41.4754
79442.4,69512.9,81.6,1325.25,41.4815
65722.5,54282.2,35.7,717.03,41.4825
52449.7,49326.3,53304.4,1196.91,41.4877
57519.1,45621.1,5.95,630.54,41.4877
50715.6,49820.1,14.45,809.1,41.4917
57078.3,81549.8,52.7,1148.55,41.4989
63252.9,62563,30.6,729.12,41.4999
72256.6,55707,56.95,896.52,41.4999
65555,50962.1,13.6,693.78,41.5009
40899.1,39254.4,50.15,466.86,41.502
60209.9,62632.7,8.5,902.1,41.505
42641,40120.2,47.6,611.94,41.5091
74510.4,65018.2,209.95,762.6,41.5112
61741.7,49910.3,22.1,586.83,41.5112
68877.7,49292.8,42.5,569.16,41.5142
88775.5,71112.5,62.9,1092.75,41.5173
46824.9,67714.2,45.9,916.98,41.5214
50529.2,47865.2,61.2,515.22,41.5245
36234.1,55631.7,10808.6,721.68,41.5255
91734,63222.3,53.55,850.95,41.5255
57668.4,37088.4,20.4,438.03,41.5265
61113.6,78073.5,33.15,840.72,41.5286
60427.9,72592.1,251.6,916.05,41.5296
47769.7,78026.1,198.9,992.31,41.5337
78037.8,40920.9,571.2,503.13,41.5347
61469.1,64359.7,77.35,693.78,41.5367
80831.2,63269.8,70.55,716.1,41.5367
39819.9,50340.9,56.1,588.69,41.5378
52580.8,70637.2,54.4,721.68,41.5439
47238.1,48162.8,115.6,574.74,41.5439
86779.1,59184.3,67.15,1126.23,41.549
65618.2,52374.8,37.4,677.04,41.5551
43199.6,42341,2354.5,642.63,41.5572
48220.8,43257.1,144.5,599.85,41.5623
73660.4,64735.4,50.15,840.72,41.5623
75212.7,57445.2,390.15,805.38,41.5633
46211.1,56024.1,11549,1004.4,41.5633
76450.7,67316.2,55.25,826.77,41.5644
52908.7,51618.7,55.25,726.33,41.5725
57783.8,76332.5,1946.5,814.68,41.5746
25038.3,33119.2,21794.9,456.63,41.5817
65167.1,50138.2,5.95,574.74,41.5868
41660.7,51825.2,35564.9,554.28,41.5899
61127,57087.1,-30.6,678.9,41.5899
34057.7,68935.3,55.25,719.82,41.592
65795.9,86884.3,-4.25,934.65,41.592
61264.5,52399,71.4,737.49,41.5961
79284.4,80815.1,5.1,1072.29,41.6022
44954.2,43226.4,17.85,582.18,41.6042
51670.7,40478.2,232.9,521.73,41.6073
51401.4,58484,17,551.49,41.6114
47847.9,47148.2,-18.7,1029.51,41.6114
58140.8,71014.8,21.25,956.04,41.6134
54369.4,69752.8,333.2,1115.07,41.6165
59823.5,49448.1,48.45,664.95,41.6175
59668.7,50884,39.95,587.76,41.6185
76892.3,73484,115.6,758.88,41.6196
50211.6,72927.8,80.75,1612.62,41.6226
83285,56201.8,25.5,678.9,41.6298
67999.2,39259,32.3,595.2,41.6339
58314.6,43922,52.7,665.88,41.637
49697.3,31822.7,39.95,479.88,41.639
52725.4,44297.8,36.55,654.72,41.6472
51556.2,44408.4,6.8,622.17,41.6513
86141.6,63878,11.05,798.87,41.6543
53460.9,46207.1,28.9,503.13,41.6615
71004.4,56912.3,26017.7,624.96,41.6635
61042.5,61417.2,52.7,1129.02,41.6687
42002.7,31580.9,36.55,578.46,41.6717
53305.2,44596.3,47.6,539.4,41.6727
76412,59998.9,64.6,811.89,41.6738
85391.1,43483.1,51.85,498.48,41.6738
44108.1,31663.7,47.6,519.87,41.6748
47274.4,42431.2,40.8,752.37,41.6758
55490.4,52045.6,1957.55,624.96,41.6768
96131.9,74594.4,130.05,785.85,41.6799
62753.7,72061,-2.55,964.41,41.6809
30733.4,50052.6,17.85,572.88,41.6819
42308.4,55148.1,22.1,656.58,41.683
47372.4,53102.1,-5.1,528.24,41.684
57571.2,52031.6,5.95,592.41,41.685
28744.2,32883.9,60.35,419.43,41.686
90443.2,49278.8,0.85,703.08,41.6881
58825.8,63353.5,20.4,673.32,41.6881
65039.1,51847.5,48.45,774.69,41.6912
25819.6,42957.6,473.45,769.11,41.6912
42742.9,46819.9,7109.4,475.23,41.6942
53567.5,44803.7,45.9,383.16,41.6963
67101,89005.6,1014.05,964.41,41.7034
63335.9,64749.4,11.05,1014.63,41.7055
65902.6,79678.7,1579.3,965.34,41.7126
35230.1,40375.9,41.65,522.66,41.7218
61152.3,66867,10.2,807.24,41.7269
47781.6,49902.9,9441.8,457.56,41.7321
30046.9,34654.6,24.65,408.27,41.7331
38804,37812.9,20.4,327.36,41.7351
59312.4,44281.9,0,512.43,41.7423
41457.6,49040.8,-9.35,674.25,41.7443
61793,50261.9,39.95,628.68,41.7464
63369.9,32056.2,18.7,549.63,41.7474
51581.5,45744.8,65.45,485.46,41.7484
33923.4,44648.4,7.65,504.06,41.7586
55905.1,47190.1,25.5,821.19,41.7607
91329.5,71307.8,38.25,800.73,41.7617
47444.2,53907.4,31.45,842.58,41.7617
59938.1,70093.2,12.75,803.52,41.7648
71152.1,66137.9,28.9,837,41.774
50470.7,45039,32.3,989.52,41.7852
47494.8,53121.6,1717,430.59,41.7914
61694.3,54375.2,17375.7,657.51,41.7914
70080.1,82779.3,51,995.1,41.7934
40470.1,42889.7,58.65,694.71,41.8006
61454.1,67204.6,13058.6,715.17,41.8016
57104.4,40551.7,83.3,604.5,41.8067
54364.6,68970.7,11.05,897.45,41.8067
63044.4,77330.4,64.6,757.02,41.8067
55754.2,46633.9,31.45,550.56,41.8108
49951.7,45198.9,64.6,612.87,41.8128
41141.6,39535.2,5.1,530.1,41.822
46985.2,42354.1,63.75,494.76,41.8231
60756.5,50086.1,74.8,780.27,41.8241
45886.4,57688.8,43.35,596.13,41.8251
40937,37536.7,34.85,1028.58,41.8353
55053.5,66324.8,26.35,746.79,41.8374
51482.7,37898.4,45.05,370.14,41.8374
40564.1,45049.2,97.75,514.29,41.8404
69930,62988.9,61.2,946.74,41.8435
62286.8,61011.7,10.2,900.24,41.8517
63546.8,57210.8,38.25,842.58,41.8527
80564.2,55989.7,17.85,704.94,41.8527
35746.7,33917.1,-1.7,448.26,41.8537
47287.8,54277.6,102.85,644.49,41.8537
59314,44908.8,334.05,725.4,41.8548
48302.2,54974.2,51,552.42,41.8609
49943,41584.9,45.9,463.14,41.864
47510.6,50021.9,139.4,575.67,41.864
77521.9,47005.9,18.7,674.25,41.865
90662,76315.8,44.2,1327.11,41.8681
56758.3,52064.2,16.15,597.06,41.8681
72948.6,51492.2,8.5,623.1,41.8691
32375.8,40787,45.9,467.79,41.8711
55556.8,60647.2,33.15,882.57,41.8762
35832,51149.1,52.7,737.49,41.8783
51942.5,61407.9,7.65,775.62,41.8824
39725.2,52023.3,14.45,589.62,41.8824
111651,65834.7,-14.45,1039.74,41.8834
43609.6,48312.6,43.35,383.16,41.8854
55504.6,56381.2,233.75,829.56,41.8854
50639.8,63783.1,37.4,909.54,41.8865
59759.6,52883.5,61.2,891.87,41.8895
62416.3,53591.2,38.25,676.11,41.8926
55120.7,61808.7,88.4,789.57,41.8987
74325.6,58611.4,20.4,631.47,41.8998
58059.5,47768.5,4.25,651,41.9038
76742.2,52162.8,34.85,812.82,41.9059
52386.5,42170.9,36.55,554.28,41.9069
64517.7,53002.6,8365.7,936.51,41.9069
54241.4,57079.7,24.65,757.02,41.9079
46866,78519,408,822.12,41.912
97804.4,74462.3,1741.65,870.48,41.913
43505.3,48675.3,35.7,519.87,41.9161
51123.3,37353.4,-15.3,406.41,41.9171
57333.5,54477.5,18.7,610.08,41.9233
67036.2,81091.4,34.85,1058.34,41.9263
80572.1,65930.5,13.6,788.64,41.9263
55046.4,39518.5,124.95,442.68,41.9355
69508.9,71943.9,24.65,783.99,41.9355
75023.1,71325.4,36.55,838.86,41.9417
65133.1,81180.6,19335,1313.16,41.9427
46950.5,50146.5,209.1,901.17,41.9458
51915.6,52169.3,53.55,673.32,41.9478
65922.3,45446.3,51,652.86,41.9488
53969.6,42742.8,33.15,520.8,41.9499
60872.7,52840.7,2.55,781.2,41.9509
81275.2,73963.8,56.1,737.49,41.9539
76622.9,67579.4,53.55,902.1,41.9539
48358.3,45838.8,6377.55,513.36,41.9693
36066.7,42581,17,534.75,41.9724
35155,46581.8,33252.9,479.88,41.9734
44480.2,53052.8,17.85,770.04,41.9734
50632.7,44597.2,6.8,482.67,41.9785
56420.2,42634.9,22.95,618.45,41.9795
59886.7,42888.8,50.15,536.61,41.9805
37281.7,52991.4,22.1,1358.73,41.9846
46552.3,38862.8,57.8,627.75,41.9887
40094.1,45854.6,78.2,714.24,41.9897
31596.8,40234.6,21.25,394.32,41.9908
56788.4,42986.5,39.95,535.68,41.9949
56135,46274,20.4,378.51,41.9969
58565.1,34938.2,38.25,561.72,41.9979
63283,67788.6,4946.15,804.45,42
54463.4,39424.6,28.9,597.99,42.0081
82836.2,42436.8,45.05,604.5,42.0133
67679.3,59951.5,24.65,847.23,42.0173
59291.9,54129.7,24.65,667.74,42.0194
75968.8,56122.7,41.65,733.77,42.0245
60163.2,50317.6,42.5,633.33,42.0255
85459,75251.9,11536.2,643.56,42.0296
60703.6,52864,35.7,712.38,42.0327
44540.2,39271.1,20182.4,575.67,42.0358
64447.4,34054.7,52.7,345.03,42.0368
52266.4,53071.4,29631,777.48,42.0368
58589.6,58123.1,18.7,549.63,42.049
39856.3,40658.7,23.8,597.99,42.0501
45138.2,43719.3,130.9,401.76,42.0531
67391,61905.4,75.65,878.85,42.0603
48193.2,67105.1,34,819.33,42.0613
36554.1,35324.2,19465,644.49,42.0613
79205.4,75077,47.6,1225.74,42.0644
53692.4,73015.2,274.55,592.41,42.0664
63546,54020.9,46.75,687.27,42.0675
50064.7,61382.8,14.45,783.99,42.0705
32696.5,38115.1,14.45,490.11,42.0715
66178.3,60558.8,760.75,898.38,42.0715
50228.2,61109.4,25.5,708.66,42.0767
47339.2,59043.8,64.6,952.32,42.0777
96024.5,55789.8,29.75,661.23,42.0797
67949.5,48001,24.65,725.4,42.0818
81118.8,46672.1,39.95,698.43,42.0838
72383.8,76432,94.35,965.34,42.0869
43823.7,48599.9,56.95,614.73,42.0879
35191.3,44775.8,56.95,631.47,42.0889
73956.6,67154.4,9.35,706.8,42.093
60660.9,48168.4,34,658.44,42.093
49540.1,60396.1,19.55,597.06,42.0981
50102.6,63690.1,32.3,740.28,42.0992
56351.5,39168.8,0,544.98,42.1002
81076.1,78627.8,215.9,1052.76,42.1002
69757,49865.7,35.7,598.92,42.1002
108980,83259.2,56.95,920.7,42.1135
74815.4,59654.9,53.55,810.96,42.1135
47862.2,43630,63.75,709.59,42.1135
29323.2,39373.4,42.5,507.78,42.1176
60826.1,68501.9,71.4,966.27,42.1237
41487.6,59902.2,1792.65,736.56,42.1309
67110.5,60140.3,2450.55,876.99,42.1319
60246.2,48187.9,21.25,739.35,42.137
50573.4,41919.8,2.55,775.62,42.139
64908,64609,323.85,925.35,42.1411
41244.3,56452.9,389.3,660.3,42.1472
53490.1,57665.6,81.6,594.27,42.1523
48894.7,49157,48.45,637.98,42.1544
70853.5,39469.2,25.5,650.07,42.1564
75738.9,65123.2,321.3,807.24,42.1574
36157.5,37618.5,38.25,561.72,42.1595
85251.3,55201.1,12.75,916.05,42.1605
68336.6,61954.7,49.3,620.31,42.1626
52584.8,60906.6,39.1,752.37,42.1656
88927.9,66349.9,39.1,874.2,42.1677
67459.7,71337.5,39.95,810.96,42.1677
58118.7,42932.5,18.7,595.2,42.1728
68096.4,44414.9,-22.1,535.68,42.1871
78428,39445,11.9,590.55,42.1912
49518.8,46030.4,50.15,692.85,42.1922
55634.2,71053.9,67.15,740.28,42.1953
44370.4,58101.8,21.25,658.44,42.2004
52320.9,57426.6,19.55,630.54,42.2055
100778,75722.5,55.25,1030.44,42.2086
94114.3,74393.5,73.1,883.5,42.2137
34021.4,40787,47.6,605.43,42.2168
46416.5,49421.1,-0.85,327.36,42.2188
51819.3,66597.3,21.25,1002.54,42.2198
43314.9,40297.8,34,550.56,42.2208
53107,34065,79.05,436.17,42.2219
60081.9,67054.9,90.1,799.8,42.2239
37086.6,51041.2,34,372.93,42.2249
25003.5,48532.1,8022.3,1025.79,42.228
40828.8,44786.9,47.6,504.06,42.2331
49849,84085,31.45,996.96,42.2331
72657.9,76809.6,103.7,948.6,42.2372
58931.6,49184,243.1,477.09,42.2382
70073.8,61334.4,21.25,928.14,42.2392
52325.7,47671.8,43.35,543.12,42.2413
58664.6,51468.1,10.2,603.57,42.2454
48563.7,54270.2,22.1,496.62,42.2474
73368.1,59953.4,96.9,699.36,42.2515
48373.3,70133.2,-4.25,830.49,42.2515
74391.9,61811.5,106.25,852.81,42.2546
45824,34609.9,11.9,423.15,42.2577
109908,72666.5,16.15,797.94,42.2587
47817.1,50592,40.8,619.38,42.2607
48751.7,38664.8,355.3,459.42,42.2607
37077.9,37349.7,4.25,243.66,42.2628
37369.4,61902.7,318.75,770.97,42.2638
67071.8,62038.4,273.7,823.05,42.2648
44225,45370.1,55.25,604.5,42.2812
36027.2,44723.7,46.75,540.33,42.2832
69998,39915.6,12.75,599.85,42.2853
43559,47465.3,34.85,833.28,42.2873
73482.6,48047.5,51,651.93,42.2883
54149.8,36823.4,50.15,525.45,42.2934
52860.5,41319.9,534.65,609.15,42.2945
48537.6,72530.7,4992.9,3150.84,42.2975
45784.5,44160.1,23.8,606.36,42.2996
43130.8,54144.6,20.4,600.78,42.3016
88883.7,68393.1,71.4,1017.42,42.3026
47193.8,53388.5,-13.6,707.73,42.3037
41383.4,36052.4,9945,1421.97,42.3088
44901.2,48161,83.3,744,42.3088
37898.7,53128.1,10873.2,585.9,42.3108
50756.7,48900.3,64.6,668.67,42.3139
64237.3,46166.1,18836.8,774.69,42.318
68602,48053.1,-15.3,835.14,42.318
61511.8,39424.6,-19.55,423.15,42.3211
57994.7,49387.6,93.5,741.21,42.3303
60540.9,41362.7,1326.85,529.17,42.3323
33426.5,40902.3,59.5,448.26,42.3354
65507.6,57393.1,-11.9,732.84,42.3466
93313.2,73825.3,48.45,969.06,42.3487
52199.2,50656.2,2056.15,645.42,42.3497
55107.2,60264.9,40.8,716.1,42.3548
37516.3,41666.8,29.75,495.69,42.3558
49796.1,43019.9,-12.75,534.75,42.3568
63111.5,57713,51.85,671.46,42.3579
63153.4,78647.3,87.55,929.07,42.3609
38700.5,59885.5,26.35,767.25,42.364
61075.7,50025.6,-6.8,982.08,42.3701
30790.2,44360.1,6.8,341.31,42.3712
62277.3,72742.7,-22.95,861.18,42.3763
70154.4,51131.4,25.5,674.25,42.3814
54356,38211.8,188.7,582.18,42.4059
45647.8,39525.9,10.2,599.85,42.408
58350.2,52849.1,45.9,823.98,42.4161
48785.7,41134.8,41297.2,664.02,42.4192
94929.6,72326.1,-26.35,933.72,42.4233
66239.9,68706.5,49.3,905.82,42.4254
77601.7,70491.2,22.1,851.88,42.4254
41503.4,42053.7,10.2,704.01,42.4274
55416.9,48707.8,6.8,907.68,42.4284
50714.8,33703.2,68,425.94,42.4294
39247.2,64319.7,43.35,847.23,42.4335
61838,66779.6,20.4,773.76,42.4346
73682.5,61018.2,-5.95,964.41,42.4366
40966.2,43416.1,-14.45,730.05,42.4376
45835.8,35726.9,49.3,654.72,42.4448
39559.2,45478.9,44.2,722.61,42.4458
53080.1,46757.6,17.85,540.33,42.4478
97176.3,71068.7,28.9,1109.49,42.4478
76618.1,60965.2,27.2,1031.37,42.4489
59609.5,85452.1,138.55,969.99,42.456
65587.4,65318.6,391.85,994.17,42.4591
61602.6,57265.7,8.5,760.74,42.4622
106755,76665.5,100.3,1025.79,42.4663
59837.8,70030.9,40.8,790.5,42.4785
40042.7,57532.6,10.2,688.2,42.4796
37182.9,50724.1,43.35,502.2,42.4826
43888.5,47190.1,21.25,495.69,42.4949
77809.5,77998.2,113.9,958.83,42.4959
68106.7,42344.8,53.55,545.91,42.5031
71038.4,58285,7.65,670.53,42.5164
48935.8,61997.5,42547.6,850.95,42.5215
57636.8,37187.9,12.75,788.64,42.5225
48367.8,39817.9,54.4,545.91,42.5225
81188.3,52811,60.35,722.61,42.5297
66569.4,63531.1,11.05,820.26,42.5327
31181.3,34581.1,63.75,450.12,42.5358
46907,35534.4,37.4,518.94,42.5378
88499.8,51714.5,73.1,700.29,42.5481
47855,64595.9,43.35,579.39,42.5522
71483.9,61271.2,35.7,866.76,42.5552
54932.7,39793.8,47.6,610.08,42.5552
42432.5,53522.4,121.55,597.99,42.5593
68247.3,60243.5,440.3,789.57,42.5644
49067.7,56764.4,35.7,855.6,42.5644
70949.1,65713.8,63.75,729.12,42.5654
41752.3,35830.1,49.3,630.54,42.5654
43682.3,58477.5,47.6,695.64,42.5695
40009.6,41809.1,5.95,635.19,42.5706
54599.3,45628.6,24.65,1522.41,42.5736
80727.7,61198.7,7007.4,860.25,42.5736
55176.8,51982.4,47.6,730.98,42.5777
53139.4,63238.1,2202.35,648.21,42.5798
57944.1,78290.2,58.65,1044.39,42.5808
75166.9,56023.2,62.9,781.2,42.5818
62887.2,67865.8,6.8,771.9,42.5839
32856.1,52902.1,155.55,1134.6,42.5849
70844.8,37346,58.65,436.17,42.589
61334,71933.6,79.9,793.29,42.5931
51479.6,46990.1,27.2,930.93,42.5941
44232.9,42886,24.65,607.29,42.5961
92839.2,62387.2,48.45,801.66,42.5961
49832.4,50337.2,71.4,595.2,42.5971
82114.2,70351.7,13.6,910.47,42.5992
42877.2,38434.1,45.05,467.79,42.6012
53501.2,36476.5,30.6,550.56,42.6084
54047.1,36649.4,25.5,561.72,42.6094
69308.3,50762.2,21.25,663.09,42.6104
60702,55253.2,92.65,625.89,42.6145
71416,85175,92.65,982.08,42.6207
80527.1,79074.2,53.55,1114.14,42.6217
74015.9,72732.5,65.45,3012.27,42.6248
61921,74149.8,88.4,1109.49,42.6268
41362.8,33993.4,28.05,552.42,42.6288
55669.7,41489.2,19.55,471.51,42.6288
61620,65749.1,20.4,874.2,42.6319
70516.2,63015.9,110.5,916.05,42.6381
53017.7,47855.9,-15.3,629.61,42.6401
41682.8,31246.1,22.1,471.51,42.6473
45647,39835.6,42.5,437.1,42.6503
100480,63874.3,504.9,688.2,42.6544
61696.6,39816.1,18.7,442.68,42.6585
70298.1,65202.3,23.8,943.95,42.6605
83488.8,52906.8,22.1,559.86,42.6697
70848,41671.4,144.5,679.83,42.6759
62719.7,50143.7,44.2,598.92,42.6769
64836.1,67297.6,77965.4,4941.09,42.6769
59314,65265.5,-9.35,820.26,42.6769
40881.7,61223.8,20.4,1250.85,42.681
55282.6,55985.1,-14.45,491.97,42.682
91150.2,61813.4,18.7,597.99,42.683
65064.4,40340.6,175.95,515.22,42.6871
104569,70842.8,78.2,800.73,42.6912
99518.7,79890.7,29.75,862.11,42.6933
42505.2,46915.7,11184.3,477.09,42.6984
83495.9,71173.8,103.7,882.57,42.7045
81771.3,64071.4,44.2,646.35,42.7055
69061.8,58109.2,48.45,702.15,42.7086
51028.5,51290.4,38.25,587.76,42.7127
69012,53496.4,22.95,710.52,42.7137
59089.6,38102.1,16000.4,370.14,42.7137
62551.4,76145.6,78.2,996.96,42.7168
38081.2,39964,38.25,691.92,42.7168
53079.3,48195.4,20545.3,685.41,42.725
46580,39156.7,5.1,568.23,42.726
55345.8,46225.6,33.15,615.66,42.7321
60577.2,46151.2,36.55,659.37,42.7383
44720.3,41790.5,23.8,639.84,42.7403
43909,48436.3,22650,719.82,42.7403
66411.4,77955.4,53.55,1083.45,42.7464
70524.1,51431.8,22.95,604.5,42.7475
66873.5,64319.7,25.5,706.8,42.7485
44261.3,45079,6.8,674.25,42.7505
59435.7,58204.1,4.25,767.25,42.7505
45556.1,74564.6,46.75,1111.35,42.7536
56836.6,46282.4,103.7,760.74,42.7556
77139.6,77751.7,39.1,1025.79,42.7577
44246.3,39024.7,39.1,574.74,42.7597
92750.7,64756.8,68,823.05,42.7618
41424.4,38637.8,56.95,707.73,42.7628
44908.3,47576.9,70.55,612.87,42.7628
41297.2,40672.6,39.95,616.59,42.7659
43653.8,60719.7,79.9,577.53,42.7669
61148.4,54201.3,30.6,709.59,42.7679
65034.4,42824.6,34,601.71,42.7689
83632.6,57340.1,69.7,810.03,42.7751
58629.9,76740.8,277.95,640.77,42.7751
73421.8,60517.9,61.2,905.82,42.7771
48156.8,42068.6,153.85,584.97,42.7771
88630.1,78013,124.1,1083.45,42.7833
93653.7,70075.5,55.25,909.54,42.7884
46922.8,45391.4,11.05,465,42.7884
84301.7,60499.3,13487.8,624.03,42.7894
101561,67604.5,23.8,1016.49,42.7925
56733.1,50029.4,51,572.88,42.7945
51811.4,43345.4,49.3,650.07,42.7945
47143.2,37561.8,47.6,504.06,42.7965
46188.9,61595.8,28.05,793.29,42.7965
69356.5,55076.5,79.05,786.78,42.8058
91282.1,78581.3,34.85,1262.01,42.8098
42906.5,45267.8,41.65,392.46,42.8109
36614.1,44829.7,3.4,677.04,42.8109
29266.3,42567,6165.9,542.19,42.8129
81363.7,70972,52.7,696.57,42.817
89269.2,81609.4,339.15,1040.67,42.8231
62768.7,61677.6,35.7,812.82,42.8282
64162.2,67186.9,37.4,726.33,42.8282
46809.1,44153.6,50.15,541.26,42.8293
28459,37122.8,11.9,560.79,42.8303
39538.7,39478.5,51.85,440.82,42.8313
65406.5,50514.8,55.25,745.86,42.8323
29063.3,36668,40.8,499.41,42.8344
57179.4,60654.6,49.3,906.75,42.8385
94345,69657.9,17,1033.23,42.8395
78094.7,58770.4,35.7,585.9,42.8507
57173.9,80268.3,51,805.38,42.8579
78171.3,83062,1785.85,1105.77,42.8599
53353.4,46219.1,7.65,643.56,42.861
55270,45661.1,39.1,754.23,42.861
55527.5,52011.2,70.55,1445.22,42.8661
46382.5,68753,202.3,648.21,42.8681
48769.9,47029.2,33.15,683.55,42.8691
89722.7,74969.2,-19.55,992.31,42.8712
51985.2,53800.5,12349.7,642.63,42.8722
59144.9,57831.1,20.4,764.46,42.8743
87788,58839.2,40.8,737.49,42.8743
52508.9,43498.9,94.35,534.75,42.8773
66058.2,58980.6,43.35,718.89,42.8784
38477.7,27293.6,28.9,466.86,42.8784
31758,33201.9,31084.5,429.66,42.8784
70428.5,57395.9,62.05,854.67,42.8804
77622.2,58118.5,514.25,844.44,42.8804
34805,46594.9,11.9,617.52,42.8814
54588.2,60151.5,66.3,744,42.8835
98948.3,85566.5,38.25,1013.7,42.8855
67051.2,58532.3,44.2,760.74,42.8855
76566.8,49523.4,196.35,493.83,42.8896
43793.7,42502.9,14.45,760.74,42.8916
49894,55525.7,9.35,606.36,42.8937
42594.4,62051.5,39.95,523.59,42.8947
49014,54213.4,3.4,690.99,42.8988
79245.7,68985.5,69.7,1023.93,42.9029
39367.3,54631.9,31.45,597.06,42.9049
62150.9,57252.7,63.75,718.89,42.908
70747.7,50778,15.3,610.08,42.91
50556.1,54726.8,-4.25,534.75,42.91
58952.2,65271.1,39.95,846.3,42.9336
49691,47790.8,1.7,568.23,42.9377
44714.8,42287.1,35.7,638.91,42.9387
57529.4,59299.6,24.65,905.82,42.9469
32814.2,47672.7,30.6,488.25,42.951
53065.9,53209.9,22.1,757.02,42.953
59971.3,53688,13796.4,1341.99,42.955
48051,34853.6,31.45,440.82,42.9571
38755,36030.1,87.55,433.38,42.9571
50335.6,38064,193.8,576.6,42.9591
51372.9,72592.1,32.3,1049.04,42.9622
73467.6,54232,42.5,677.04,42.9642
46589.5,79013.7,66.3,931.86,42.9653
93406.4,47884.8,22.95,718.89,42.9653
64924.6,46461.9,22.1,905.82,42.9673
67008.6,62543.4,4.25,595.2,42.9694
71330.7,53797.7,-7.65,609.15,42.9694
67033.1,52025.1,13.6,585.9,42.9704
56553.7,52247.4,22.95,783.99,42.9714
67389.4,48484.6,14.45,687.27,42.9714
52588.7,64130.9,28.9,832.35,42.9724
50162.6,42745.6,45.9,547.77,42.9745
51248.1,53113.2,25.5,692.85,42.9765
60773.9,60832.2,42.5,755.16,42.9765
54092.9,43810.4,22.1,783.99,42.9837
61356.1,42168.1,35.7,708.66,42.9867
62541.1,40233.7,22.1,638.91,42.9888
35729.3,32493.3,18.7,568.23,42.9898
43285.7,53529.9,8066.5,654.72,42.9929
60408.1,56375.7,10577.4,663.09,42.9959
36527.2,45973.6,48.45,531.03,42.999
37457.1,30734.6,21.25,430.59,43.0051
50591.6,52534.8,150.45,830.49,43.0051
54411.2,48185.2,2373.2,529.17,43.0082
73729.9,34654.6,39.1,560.79,43.0103
51748.2,58945.3,-0.85,623.1,43.0123
52949,46122.4,26.35,446.4,43.0133
53001.1,41406.4,126.65,513.36,43.0144
56597.2,53897.2,28.05,749.58,43.0154
59944.4,67921.6,71.4,774.69,43.0164
54666.4,47203.1,23.8,739.35,43.0174
31966.6,37918.9,39.1,404.55,43.0195
48733.5,80370.6,11417.2,712.38,43.0215
95957.4,83049,28718.1,960.69,43.0246
28928.2,55144.4,43.35,558.93,43.0317
55510.1,63246.5,111.35,929.07,43.0348
50289,43587.2,49.3,697.5,43.0348
49012.4,39977.9,4.25,437.1,43.0368
65513.9,59687.4,22.1,548.7,43.0389
75910.3,48535.8,1.7,496.62,43.0399
52370.7,50274.9,12.75,557.07,43.0409
61089.1,40659.6,31.45,638.91,43.045
44093.9,53767.9,59.5,639.84,43.0461
38651.5,38682.4,53.55,538.47,43.0481
54531.3,53301.1,30.6,806.31,43.0491
47789.5,35208.9,45.9,406.41,43.0512
51093.2,85368.4,28.9,812.82,43.0563
61414.6,49342.1,70.55,589.62,43.0573
60841.9,82744.9,54.4,584.97,43.0583
71882.9,71304,40.8,880.71,43.0624
91590.2,64972.6,280.5,1010.91,43.0665
60754.2,57741.8,50.15,577.53,43.0685
82197.9,68255.5,54.4,903.96,43.0696
38228.1,58848.5,27.2,1049.97,43.0757
57972.6,60578.3,25.5,630.54,43.0788
59799.1,48786.9,-3.4,780.27,43.0839
93670.3,88316.5,30172.5,1038.81,43.088
54616.7,57623.7,4643.55,790.5,43.09
97550.8,74693,69.7,943.95,43.0941
69999.5,72773.4,24.65,1036.95,43.1023
37190.8,44613,85,583.11,43.1064
45022.9,36073.8,29.75,385.02,43.1115
52170.8,64535.5,63.75,644.49,43.1166
63487.6,52220.4,105.4,742.14,43.1279
52174,60669.5,77.35,702.15,43.1279
44295.3,62092.4,34,887.22,43.134
74431.4,45539.3,-8.5,774.69,43.1371
67526.8,62451.4,41.65,1030.44,43.1401
63545.2,84604,38.25,684.48,43.1452
49110.4,59968.3,14.45,973.71,43.1452
61052.8,64316.9,36.55,1118.79,43.1483
65978.4,72480.5,38.25,663.09,43.1534
51481.9,54050.7,64.6,959.76,43.1555
61304,48696.7,36.55,650.07,43.1555
42501.2,41840.7,42.5,494.76,43.1565
49107.2,60718.8,22.1,683.55,43.1575
38537.8,51695,39.1,669.6,43.1596
39205.3,58649.5,49.3,810.03,43.1626
50916.3,44643.7,6.8,404.55,43.1626
78245.6,66411.3,40.8,774.69,43.1637
44611.3,71238,16.15,898.38,43.1657
62648.6,67535.7,22.1,747.72,43.1718
41692.2,44116.4,58.65,749.58,43.1749
58086.3,50673.8,66.3,479.88,43.1749
83997.5,83751.1,29.75,1187.61,43.1749
87707.4,87643.2,107.95,939.3,43.178
55059.1,34358.9,38.25,438.96,43.1851
51220.4,46015.5,65.45,541.26,43.1851
