NAPSA	NAPSA
NR1H2	NR1H2
POLD1	POLD1
SPIB	SPIB
MYBPC2	MYBPC2
FAM71E1	FAM71E1
C19orf63	C19orf63
LOC100506114	LOC100506114
JOSD2	JOSD2
ASPDH	ASPDH
LRRC4B	LRRC4B
SNAR-F	SNAR-F
SYT3	SYT3
C19orf81	C19orf81
SHANK1	SHANK1
CLEC11A	CLEC11A
GPR32	GPR32
ACPT	ACPT
C19orf48	C19orf48
SNORD88B	SNORD88B
SNORD88A	SNORD88A
SNORD88C	SNORD88C
MGC45922	MGC45922
KLK1	KLK1
KLK15	KLK15
KLK3	KLK3
KLK2	KLK2
KLKP1	KLKP1
KLK4	KLK4
LOC390956	LOC390956
KLK5	KLK5
KLK6	KLK6
KLK7	KLK7
KLK8	KLK8
KLK9	KLK9
KLK10	KLK10
KLK11	KLK11
KLK12	KLK12
KLK13	KLK13
KLK14	KLK14
CTU1	CTU1
SIGLEC9	SIGLEC9
SIGLEC7	SIGLEC7
SIGLECP3	SIGLECP3
CD33	CD33
C19orf75	C19orf75
IGLON5	IGLON5
VSIG10L	VSIG10L
ETFB	ETFB
CLDND2	CLDND2
NKG7	NKG7
LIM2	LIM2
LOC147646	LOC147646
SIGLEC10	SIGLEC10
LOC100129083	LOC100129083
SIGLEC8	SIGLEC8
CEACAM18	CEACAM18
SIGLEC12	SIGLEC12
SIGLEC6	SIGLEC6
ZNF175	ZNF175
FLJ30403	FLJ30403
LOC339352	LOC339352
SIGLEC5	SIGLEC5
SIGLEC14	SIGLEC14
MIR99B	MIR99B
MIRLET7E	MIRLET7E
MIR125A	MIR125A
LINC00085	LINC00085
HAS1	HAS1
FPR1	FPR1
FPR2	FPR2
FPR3	FPR3
ZNF577	ZNF577
LOC100506174	LOC100506174
ZNF649	ZNF649
ZNF613	ZNF613
ZNF350	ZNF350
ZNF615	ZNF615
ZNF614	ZNF614
ZNF432	ZNF432
ZNF841	ZNF841
LOC100287865	LOC100287865
ZNF616	ZNF616
ZNF836	ZNF836
PPP2R1A	PPP2R1A
ZNF766	ZNF766
MIR643	MIR643
ZNF480	ZNF480
ZNF610	ZNF610
ZNF880	ZNF880
ZNF528	ZNF528
ZNF534	ZNF534
ZNF578	ZNF578
ZNF808	ZNF808
ZNF701	ZNF701
ZNF137P	ZNF137P
ZNF83	ZNF83
ZNF611	ZNF611
ZNF600	ZNF600
ZNF28	ZNF28
ZNF468	ZNF468
ZNF320	ZNF320
ZNF888	ZNF888
ZNF321P	ZNF321P
ZNF816-ZNF321P	ZNF816-ZNF321P
ZNF816	ZNF816
ZNF702P	ZNF702P
ERVV-1	ERVV-1
ERVV-2	ERVV-2
ZNF160	ZNF160
ZNF415	ZNF415
ZNF347	ZNF347
ZNF665	ZNF665
ZNF677	ZNF677
VN1R2	VN1R2
VN1R4	VN1R4
LOC646508	LOC646508
BIRC8	BIRC8
ZNF845	ZNF845
ZNF525	ZNF525
ZNF765	ZNF765
LOC147804	LOC147804
ZNF761	ZNF761
ZNF813	ZNF813
ZNF331	ZNF331
LOC284379	LOC284379
DPRX	DPRX
MIR512-1	MIR512-1
MIR512-2	MIR512-2
MIR1323	MIR1323
MIR498	MIR498
MIR520E	MIR520E
MIR515-1	MIR515-1
MIR519E	MIR519E
MIR520F	MIR520F
MIR515-2	MIR515-2
MIR519C	MIR519C
MIR1283-1	MIR1283-1
MIR520A	MIR520A
MIR526B	MIR526B
MIR519B	MIR519B
MIR525	MIR525
MIR523	MIR523
MIR518F	MIR518F
MIR520B	MIR520B
MIR518B	MIR518B
MIR526A1	MIR526A1
MIR520C	MIR520C
MIR518C	MIR518C
MIR524	MIR524
MIR517A	MIR517A
MIR519D	MIR519D
MIR521-2	MIR521-2
MIR520D	MIR520D
MIR517B	MIR517B
MIR520G	MIR520G
MIR516B2	MIR516B2
MIR526A2	MIR526A2
MIR518E	MIR518E
MIR518A1	MIR518A1
MIR518D	MIR518D
MIR516B1	MIR516B1
MIR518A2	MIR518A2
MIR517C	MIR517C
MIR520H	MIR520H
MIR521-1	MIR521-1
MIR522	MIR522
MIR519A1	MIR519A1
MIR527	MIR527
MIR516A1	MIR516A1
MIR1283-2	MIR1283-2
MIR516A2	MIR516A2
MIR519A2	MIR519A2
MIR371	MIR371
MIR371B	MIR371B
MIR372	MIR372
MIR373	MIR373
NLRP12	NLRP12
MYADM	MYADM
LOC100653001	LOC100653001
PRKCG	PRKCG
CACNG7	CACNG7
CACNG8	CACNG8
MIR935	MIR935
CACNG6	CACNG6
VSTM1	VSTM1
TARM1	TARM1
OSCAR	OSCAR
NDUFA3	NDUFA3
TFPT	TFPT
PRPF31	PRPF31
CNOT3	CNOT3
LENG1	LENG1
TMC4	TMC4
MBOAT7	MBOAT7
TSEN34	TSEN34
RPS9	RPS9
LILRB3	LILRB3
LILRA6	LILRA6
LILRB5	LILRB5
LILRB2	LILRB2
MIR4752	MIR4752
LILRA3	LILRA3
LILRA5	LILRA5
LILRA4	LILRA4
LAIR1	LAIR1
TTYH1	TTYH1
LENG8	LENG8
LENG9	LENG9
CDC42EP5	CDC42EP5
LAIR2	LAIR2
KIR3DX1	KIR3DX1
LILRA2	LILRA2
LILRA1	LILRA1
LILRB1	LILRB1
LILRB4	LILRB4
LILRP2	LILRP2
KIR3DL3	KIR3DL3
KIR2DL3	KIR2DL3
KIR2DL1	KIR2DL1
KIR2DL4	KIR2DL4
KIR3DL1	KIR3DL1
KIR2DS4	KIR2DS4
KIR3DL2	KIR3DL2
FCAR	FCAR
NCR1	NCR1
NLRP7	NLRP7
NLRP2	NLRP2
GP6	GP6
RDH13	RDH13
EPS8L1	EPS8L1
PPP1R12C	PPP1R12C
TNNT1	TNNT1
TNNI3	TNNI3
C19orf51	C19orf51
SYT5	SYT5
PTPRH	PTPRH
TMEM86B	TMEM86B
PPP6R1	PPP6R1
HSPBP1	HSPBP1
BRSK1	BRSK1
TMEM150B	TMEM150B
SUV420H2	SUV420H2
COX6B2	COX6B2
FAM71E2	FAM71E2
IL11	IL11
TMEM190	TMEM190
TMEM238	TMEM238
RPL28	RPL28
UBE2S	UBE2S
SHISA7	SHISA7
ISOC2	ISOC2
ZNF628	ZNF628
NAT14	NAT14
SSC5D	SSC5D
SBK2	SBK2
SGK110	SGK110
ZNF579	ZNF579
FIZ1	FIZ1
ZNF524	ZNF524
ZNF865	ZNF865
ZNF784	ZNF784
ZNF580	ZNF580
ZNF581	ZNF581
CCDC106	CCDC106
U2AF2	U2AF2
EPN1	EPN1
NLRP9	NLRP9
RFPL4A	RFPL4A
LOC729974	LOC729974
NLRP11	NLRP11
NLRP4	NLRP4
NLRP13	NLRP13
NLRP8	NLRP8
NLRP5	NLRP5
ZNF787	ZNF787
ZNF444	ZNF444
GALP	GALP
ZSCAN5B	ZSCAN5B
ZSCAN5A	ZSCAN5A
ZSCAN5D	ZSCAN5D
LOC100506374	LOC100506374
ZNF542	ZNF542
ZNF582	ZNF582
LOC386758	LOC386758
ZNF583	ZNF583
ZNF667	ZNF667
LOC100128252	LOC100128252
ZNF471	ZNF471
ZFP28	ZFP28
LOC100506419	LOC100506419
ZNF470	ZNF470
ZNF71	ZNF71
LOC147670	LOC147670
ZNF835	ZNF835
ZIM2	ZIM2
PEG3	PEG3
PEG3-AS1	PEG3-AS1
MIMT1	MIMT1
USP29	USP29
ZIM3	ZIM3
DUXA	DUXA
ZNF264	ZNF264
AURKC	AURKC
ZNF805	ZNF805
ZNF460	ZNF460
ZNF543	ZNF543
ZNF304	ZNF304
TRAPPC2P1	TRAPPC2P1
ZNF547	ZNF547
ZNF548	ZNF548
ZNF17	ZNF17
ZNF749	ZNF749
VN1R1	VN1R1
ZNF772	ZNF772
ZNF419	ZNF419
ZNF773	ZNF773
ZNF549	ZNF549
ZNF550	ZNF550
ZNF416	ZNF416
ZIK1	ZIK1
ZNF530	ZNF530
ZNF134	ZNF134
LOC100506437	LOC100506437
ZNF211	ZNF211
ZSCAN4	ZSCAN4
ZNF551	ZNF551
ZNF154	ZNF154
ZNF671	ZNF671
ZNF776	ZNF776
ZNF586	ZNF586
LOC100506523	LOC100506523
ZNF552	ZNF552
FKBP1AP1	FKBP1AP1
LOC100293516	LOC100293516
ZNF587	ZNF587
ZNF814	ZNF814
ZNF417	ZNF417
ZNF418	ZNF418
ZNF256	ZNF256
C19orf18	C19orf18
ZNF606	ZNF606
LOC100128398	LOC100128398
ZSCAN1	ZSCAN1
ZNF135	ZNF135
ZSCAN18	ZSCAN18
ZNF329	ZNF329
ZNF274	ZNF274
ZNF544	ZNF544
LOC100506561	LOC100506561
ZNF8	ZNF8
LOC100507739	LOC100507739
ZSCAN22	ZSCAN22
A1BG	A1BG
A1BG-AS1	A1BG-AS1
ZNF497	ZNF497
ZNF837	ZNF837
MIR4754	MIR4754
RPS5	RPS5
LOC646862	LOC646862
LOC100506634	LOC100506634
ZNF584	ZNF584
ZNF132	ZNF132
ZNF324B	ZNF324B
ZNF324	ZNF324
ZNF446	ZNF446
SLC27A5	SLC27A5
ZBTB45	ZBTB45
TRIM28	TRIM28
CHMP2A	CHMP2A
UBE2M	UBE2M
LOC100131691	LOC100131691
MZF1	MZF1
MGC2752	MGC2752
FAM110C	FAM110C
SH3YL1	SH3YL1
ACP1	ACP1
FAM150B	FAM150B
LOC727944	LOC727944
TMEM18	TMEM18
LOC339822	LOC339822
SNTG2	SNTG2
TPO	TPO
PXDN	PXDN
MYT1L	MYT1L
LOC730811	LOC730811
TSSC1	TSSC1
TTC15	TTC15
ADI1	ADI1
LOC100506014	LOC100506014
RNASEH1	RNASEH1
LOC100506054	LOC100506054
RPS7	RPS7
COLEC11	COLEC11
ALLC	ALLC
DCDC2C	DCDC2C
LOC100505964	LOC100505964
LOC727982	LOC727982
SOX11	SOX11
LOC100652811	LOC100652811
LOC150622	LOC150622
LOC400940	LOC400940
LOC100506216	LOC100506216
LINC00487	LINC00487
CMPK2	CMPK2
RSAD2	RSAD2
LOC386597	LOC386597
RNF144A	RNF144A
LOC100506274	LOC100506274
LOC339788	LOC339788
LINC00299	LINC00299
LOC100506299	LOC100506299
ID2	ID2
KIDINS220	KIDINS220
MBOAT2	MBOAT2
LOC100506317	LOC100506317
ASAP2	ASAP2
ITGB1BP1	ITGB1BP1
CPSF3	CPSF3
IAH1	IAH1
ADAM17	ADAM17
YWHAQ	YWHAQ
TAF1B	TAF1B
GRHL1	GRHL1
KLF11	KLF11
CYS1	CYS1
RRM2	RRM2
C2orf48	C2orf48
MIR4261	MIR4261
HPCAL1	HPCAL1
ODC1	ODC1
SNORA80B	SNORA80B
NOL10	NOL10
ATP6V1C2	ATP6V1C2
PDIA6	PDIA6
KCNF1	KCNF1
FLJ33534	FLJ33534
C2orf50	C2orf50
PQLC3	PQLC3
ROCK2	ROCK2
LOC650157	LOC650157
E2F6	E2F6
GREB1	GREB1
MIR4429	MIR4429
NTSR2	NTSR2
LOC100506405	LOC100506405
LOC100506439	LOC100506439
LPIN1	LPIN1
MIR548S	MIR548S
MIR4262	MIR4262
LOC100506457	LOC100506457
MIR3681	MIR3681
TRIB2	TRIB2
LOC100652785	LOC100652785
MIR3125	MIR3125
LOC100506474	LOC100506474
FAM84A	FAM84A
NBAS	NBAS
DDX1	DDX1
MYCNOS	MYCNOS
MYCN	MYCN
FAM49A	FAM49A
RAD51AP2	RAD51AP2
VSNL1	VSNL1
SMC6	SMC6
GEN1	GEN1
MSGN1	MSGN1
KCNS3	KCNS3
RDH14	RDH14
NT5C1B-RDH14	NT5C1B-RDH14
NT5C1B	NT5C1B
MIR4757	MIR4757
OSR1	OSR1
FLJ12334	FLJ12334
TTC32	TTC32
WDR35	WDR35
MATN3	MATN3
LOC100506455	LOC100506455
LAPTM4A	LAPTM4A
SDC1	SDC1
LOC100131373	LOC100131373
PUM2	PUM2
RHOB	RHOB
HS1BP3	HS1BP3
GDF7	GDF7
C2orf43	C2orf43
APOB	APOB
LOC100507562	LOC100507562
LOC645949	LOC645949
KLHL29	KLHL29
LOC100288602	LOC100288602
ATAD2B	ATAD2B
UBXN2A	UBXN2A
MFSD2B	MFSD2B
C2orf44	C2orf44
FKBP1B	FKBP1B
SF3B14	SF3B14
TP53I3	TP53I3
PFN4	PFN4
LOC375190	LOC375190
C2orf84	C2orf84
ITSN2	ITSN2
LOC100507630	LOC100507630
NCOA1	NCOA1
PTRHD1	PTRHD1
CENPO	CENPO
ADCY3	ADCY3
DNAJC27	DNAJC27
DNAJC27-AS1	DNAJC27-AS1
EFR3B	EFR3B
POMC	POMC
DNMT3A	DNMT3A
MIR1301	MIR1301
LOC100131510	LOC100131510
DTNB	DTNB
ASXL2	ASXL2
KIF3C	KIF3C
RAB10	RAB10
FAM59B	FAM59B
HADHA	HADHA
HADHB	HADHB
GPR113	GPR113
EPT1	EPT1
CCDC164	CCDC164
OTOF	OTOF
C2orf70	C2orf70
CIB4	CIB4
KCNK3	KCNK3
C2orf18	C2orf18
CENPA	CENPA
DPYSL5	DPYSL5
MAPRE3	MAPRE3
TMEM214	TMEM214
AGBL5	AGBL5
OST4	OST4
EMILIN1	EMILIN1
KHK	KHK
CGREF1	CGREF1
ABHD1	ABHD1
PREB	PREB
C2orf53	C2orf53
TCF23	TCF23
SLC5A6	SLC5A6
C2orf28	C2orf28
CAD	CAD
SLC30A3	SLC30A3
DNAJC5G	DNAJC5G
TRIM54	TRIM54
UCN	UCN
MPV17	MPV17
GTF3C2	GTF3C2
LOC100505624	LOC100505624
LOC100505605	LOC100505605
EIF2B4	EIF2B4
SNX17	SNX17
ZNF513	ZNF513
PPM1G	PPM1G
FTH1P3	FTH1P3
NRBP1	NRBP1
KRTCAP3	KRTCAP3
IFT172	IFT172
FNDC4	FNDC4
GCKR	GCKR
C2orf16	C2orf16
ZNF512	ZNF512
CCDC121	CCDC121
GPN1	GPN1
SUPT7L	SUPT7L
SLC4A1AP	SLC4A1AP
MRPL33	MRPL33
RBKS	RBKS
LOC100302650	LOC100302650
BRE	BRE
MIR4263	MIR4263
LOC100505736	LOC100505736
LOC100505716	LOC100505716
FLJ31356	FLJ31356
FOSL2	FOSL2
PLB1	PLB1
LOC100505774	LOC100505774
PPP1CB	PPP1CB
SPDYA	SPDYA
TRMT61B	TRMT61B
WDR43	WDR43
SNORD92	SNORD92
SNORD53	SNORD53
FAM179A	FAM179A
C2orf71	C2orf71
CLIP4	CLIP4
ALK	ALK
YPEL5	YPEL5
LBH	LBH
LCLAT1	LCLAT1
CAPN13	CAPN13
GALNT14	GALNT14
LOC100652774	LOC100652774
CAPN14	CAPN14
EHD3	EHD3
XDH	XDH
SRD5A2	SRD5A2
MEMO1	MEMO1
DPY30	DPY30
HP11026	HP11026
SPAST	SPAST
SLC30A6	SLC30A6
NLRC4	NLRC4
YIPF4	YIPF4
BIRC6	BIRC6
MIR558	MIR558
TTC27	TTC27
MIR4765	MIR4765
LINC00486	LINC00486
LOC100271832	LOC100271832
LTBP1	LTBP1
MIR4430	MIR4430
RASGRP3	RASGRP3
FAM98A	FAM98A
MYADML	MYADML
LOC100288911	LOC100288911
CRIM1	CRIM1
FEZ2	FEZ2
VIT	VIT
STRN	STRN
HEATR5B	HEATR5B
CCDC75	CCDC75
EIF2AK2	EIF2AK2
SULT6B1	SULT6B1
LOC100505876	LOC100505876
CEBPZ	CEBPZ
C2orf56	C2orf56
PRKD3	PRKD3
QPCT	QPCT
CDC42EP3	CDC42EP3
FAM82A1	FAM82A1
CYP1B1	CYP1B1
CYP1B1-AS1	CYP1B1-AS1
ATL2	ATL2
HNRPLL	HNRPLL
GALM	GALM
SRSF7	SRSF7
GEMIN6	GEMIN6
DHX57	DHX57
MORN2	MORN2
ARHGEF33	ARHGEF33
LOC375196	LOC375196
SOS1	SOS1
SOS1-IT1	SOS1-IT1
CDKL4	CDKL4
MAP4K3	MAP4K3
LOC728730	LOC728730
TMEM178	TMEM178
THUMPD2	THUMPD2
LOC100128590	LOC100128590
SLC8A1	SLC8A1
LOC388942	LOC388942
LOC400950	LOC400950
PKDCC	PKDCC
EML4	EML4
COX7A2L	COX7A2L
KCNG3	KCNG3
LOC100130921	LOC100130921
MTA3	MTA3
OXER1	OXER1
HAAO	HAAO
LOC100506047	LOC100506047
ZFP36L2	ZFP36L2
LOC100129726	LOC100129726
THADA	THADA
PLEKHH2	PLEKHH2
LOC728819	LOC728819
DYNC2LI1	DYNC2LI1
ABCG5	ABCG5
ABCG8	ABCG8
LRPPRC	LRPPRC
PPM1B	PPM1B
SLC3A1	SLC3A1
PREPL	PREPL
CAMKMT	CAMKMT
LOC100130502	LOC100130502
LOC100506088	LOC100506088
LOC100506108	LOC100506108
SIX3	SIX3
SIX2	SIX2
UNQ6975	UNQ6975
SRBD1	SRBD1
PRKCE	PRKCE
EPAS1	EPAS1
LOC100652809	LOC100652809
LOC388946	LOC388946
ATP6V1E2	ATP6V1E2
FLJ41757	FLJ41757
RHOQ	RHOQ
PIGF	PIGF
CRIPT	CRIPT
SOCS5	SOCS5
LOC388948	LOC388948
LOC100134259	LOC100134259
MCFD2	MCFD2
TTC7A	TTC7A
C2orf61	C2orf61
CALM2	CALM2
BCYRN1	BCYRN1
EPCAM	EPCAM
MIR559	MIR559
MSH2	MSH2
KCNK12	KCNK12
LOC644093	LOC644093
LOC100652825	LOC100652825
MSH6	MSH6
FBXO11	FBXO11
LOC100506235	LOC100506235
FOXN2	FOXN2
KLRAQ1	KLRAQ1
STON1-GTF2A1L	STON1-GTF2A1L
STON1	STON1
GTF2A1L	GTF2A1L
LHCGR	LHCGR
FSHR	FSHR
NRXN1	NRXN1
LOC100506300	LOC100506300
MIR4431	MIR4431
ASB3	ASB3
GPR75-ASB3	GPR75-ASB3
CHAC2	CHAC2
ERLEC1	ERLEC1
MIR3682	MIR3682
GPR75	GPR75
PSME4	PSME4
LOC100506338	LOC100506338
ACYP2	ACYP2
TSPYL6	TSPYL6
C2orf73	C2orf73
SPTBN1	SPTBN1
RPL23AP32	RPL23AP32
EML6	EML6
RTN4	RTN4
C2orf63	C2orf63
RPS27A	RPS27A
MTIF2	MTIF2
PRORSD1P	PRORSD1P
CCDC88A	CCDC88A
CCDC104	CCDC104
SMEK2	SMEK2
PNPT1	PNPT1
EFEMP1	EFEMP1
MIR217	MIR217
MIR216A	MIR216A
MIR216B	MIR216B
LOC100129434	LOC100129434
CCDC85A	CCDC85A
VRK2	VRK2
FANCL	FANCL
FLJ30838	FLJ30838
MIR4432	MIR4432
LOC100506891	LOC100506891
BCL11A	BCL11A
LOC100506934	LOC100506934
PAPOLG	PAPOLG
FLJ16341	FLJ16341
REL	REL
PUS10	PUS10
PEX13	PEX13
KIAA1841	KIAA1841
LOC339803	LOC339803
C2orf74	C2orf74
AHSA2	AHSA2
USP34	USP34
SNORA70B	SNORA70B
XPO1	XPO1
FAM161A	FAM161A
CCT4	CCT4
COMMD1	COMMD1
B3GNT2	B3GNT2
TMEM17	TMEM17
EHBP1	EHBP1
LOC100132215	LOC100132215
OTX1	OTX1
DBIL5P2	DBIL5P2
WDPCP	WDPCP
MDH1	MDH1
UGP2	UGP2
VPS54	VPS54
PELI1	PELI1
LINC00309	LINC00309
LOC100507006	LOC100507006
MIR4433	MIR4433
LGALSL	LGALSL
AFTPH	AFTPH
MIR4434	MIR4434
LOC339807	LOC339807
SERTAD2	SERTAD2
LOC730184	LOC730184
LOC400958	LOC400958
SLC1A4	SLC1A4
CEP68	CEP68
RAB1A	RAB1A
ACTR2	ACTR2
SPRED2	SPRED2
MIR4778	MIR4778
LOC730198	LOC730198
MEIS1	MEIS1
LOC100507073	LOC100507073
LOC644838	LOC644838
ETAA1	ETAA1
C1D	C1D
WDR92	WDR92
PNO1	PNO1
PPP3R1	PPP3R1
CNRIP1	CNRIP1
PLEK	PLEK
FBXO48	FBXO48
APLF	APLF
PROKR1	PROKR1
ARHGAP25	ARHGAP25
BMP10	BMP10
GKN2	GKN2
GKN1	GKN1
ANTXR1	ANTXR1
MIR3126	MIR3126
GFPT1	GFPT1
NFU1	NFU1
AAK1	AAK1
SNORA36C	SNORA36C
LOC100128857	LOC100128857
ANXA4	ANXA4
GMCL1	GMCL1
SNRNP27	SNRNP27
MXD1	MXD1
ASPRV1	ASPRV1
PCBP1-AS1	PCBP1-AS1
PCBP1	PCBP1
LOC100133985	LOC100133985
C2orf42	C2orf42
TIA1	TIA1
MIR1285-2	MIR1285-2
PCYOX1	PCYOX1
SNRPG	SNRPG
FAM136A	FAM136A
TGFA	TGFA
ADD2	ADD2
FIGLA	FIGLA
CLEC4F	CLEC4F
CD207	CD207
VAX2	VAX2
ATP6V1B1	ATP6V1B1
ANKRD53	ANKRD53
TEX261	TEX261
OR7E91P	OR7E91P
NAGK	NAGK
MCEE	MCEE
MPHOSPH10	MPHOSPH10
PAIP2B	PAIP2B
ZNF638	ZNF638
ZNF638-IT1	ZNF638-IT1
DYSF	DYSF
CYP26B1	CYP26B1
EXOC6B	EXOC6B
SPR	SPR
EMX1	EMX1
SFXN5	SFXN5
RAB11FIP5	RAB11FIP5
NOTO	NOTO
SMYD5	SMYD5
PRADC1	PRADC1
CCT7	CCT7
FBXO41	FBXO41
LOC100507133	LOC100507133
EGR4	EGR4
ALMS1	ALMS1
NAT8	NAT8
ALMS1P	ALMS1P
NAT8B	NAT8B
TPRKB	TPRKB
DUSP11	DUSP11
C2orf78	C2orf78
STAMBP	STAMBP
LOC100652991	LOC100652991
ACTG2	ACTG2
DGUOK	DGUOK
TET3	TET3
BOLA3	BOLA3
BOLA3-AS1	BOLA3-AS1
MOB1A	MOB1A
MTHFD2	MTHFD2
SLC4A5	SLC4A5
DCTN1	DCTN1
LOC100189589	LOC100189589
C2orf81	C2orf81
LOC100130009	LOC100130009
WDR54	WDR54
RTKN	RTKN
INO80B	INO80B
INO80B-WBP1	INO80B-WBP1
WBP1	WBP1
MOGS	MOGS
MRPL53	MRPL53
CCDC142	CCDC142
TTC31	TTC31
LBX2	LBX2
LOC151534	LOC151534
PCGF1	PCGF1
TLX2	TLX2
DQX1	DQX1
AUP1	AUP1
HTRA2	HTRA2
LOXL3	LOXL3
DOK1	DOK1
C2orf65	C2orf65
SEMA4F	SEMA4F
HK2	HK2
POLE4	POLE4
TACR1	TACR1
FAM176A	FAM176A
MRPL19	MRPL19
C2orf3	C2orf3
LRRTM4	LRRTM4
SNAR-H	SNAR-H
REG3G	REG3G
REG1B	REG1B
REG1A	REG1A
REG1P	REG1P
REG3A	REG3A
CTNNA2	CTNNA2
MIR4264	MIR4264
LRRTM1	LRRTM1
LOC100507201	LOC100507201
LOC1720	LOC1720
FUNDC2P2	FUNDC2P2
SUCLG1	SUCLG1
DNAH6	DNAH6
C2orf89	C2orf89
TMSB10	TMSB10
KCMF1	KCMF1
TCF7L1	TCF7L1
TGOLN2	TGOLN2
RETSAT	RETSAT
ELMOD3	ELMOD3
CAPG	CAPG
SH2D6	SH2D6
LOC100630918	LOC100630918
MAT2A	MAT2A
GGCX	GGCX
VAMP8	VAMP8
VAMP5	VAMP5
RNF181	RNF181
TMEM150A	TMEM150A
C2orf68	C2orf68
USP39	USP39
SFTPB	SFTPB
GNLY	GNLY
ATOH8	ATOH8
LOC284950	LOC284950
ST3GAL5	ST3GAL5
LOC90784	LOC90784
POLR1A	POLR1A
PTCD3	PTCD3
SNORD94	SNORD94
IMMT	IMMT
MIR4779	MIR4779
MRPL35	MRPL35
REEP1	REEP1
KDM3A	KDM3A
CHMP3	CHMP3
RNF103-VPS24	RNF103-VPS24
RNF103	RNF103
RMND5A	RMND5A
CD8A	CD8A
CD8B	CD8B
LOC100286979	LOC100286979
RGPD1	RGPD1
PLGLB1	PLGLB1
LOC285074	LOC285074
MIR4771-1	MIR4771-1
LOC100652743	LOC100652743
LOC100507286	LOC100507286
LINC00152	LINC00152
LOC100507307	LOC100507307
MIR4435-1	MIR4435-1
LOC730268	LOC730268
PLGLB2	PLGLB2
RGPD2	RGPD2
KRCC1	KRCC1
SMYD1	SMYD1
MIR4780	MIR4780
FABP1	FABP1
THNSL2	THNSL2
FOXI3	FOXI3
C2orf51	C2orf51
EIF2AK3	EIF2AK3
LOC100507360	LOC100507360
RPIA	RPIA
ANKRD36BP2	ANKRD36BP2
LOC100132330	LOC100132330
MIR4436A	MIR4436A
LOC100294406	LOC100294406
LOC100287723	LOC100287723
LOC100291786	LOC100291786
LOC654342	LOC654342
LOC100506191	LOC100506191
GGT8P	GGT8P
LOC642838	LOC642838
ACTR3BP2	ACTR3BP2
LOC90499	LOC90499
ANKRD20A8P	ANKRD20A8P
LOC442028	LOC442028
TEKT4	TEKT4
MAL	MAL
MRPS5	MRPS5
ZNF514	ZNF514
ZNF2	ZNF2
PROM2	PROM2
KCNIP3	KCNIP3
FAHD2A	FAHD2A
TRIM43B	TRIM43B
LOC643085	LOC643085
TRIM43	TRIM43
LINC00342	LINC00342
LOC400986	LOC400986
LOC729234	LOC729234
GPAT2	GPAT2
ADRA2B	ADRA2B
ASTL	ASTL
DUSP2	DUSP2
STARD7	STARD7
LOC285033	LOC285033
TMEM127	TMEM127
CIAO1	CIAO1
SNRNP200	SNRNP200
ITPRIPL1	ITPRIPL1
NCAPH	NCAPH
NEURL3	NEURL3
ARID5A	ARID5A
KIAA1310	KIAA1310
FER1L5	FER1L5
LMAN2L	LMAN2L
CNNM4	CNNM4
MIR3127	MIR3127
LOC100506036	LOC100506036
CNNM3	CNNM3
ANKRD23	ANKRD23
ANKRD39	ANKRD39
SEMA4C	SEMA4C
FAM178B	FAM178B
FAHD2B	FAHD2B
ANKRD36	ANKRD36
LOC100506076	LOC100506076
LOC100506123	LOC100506123
ANKRD36B	ANKRD36B
COX5B	COX5B
ACTR1B	ACTR1B
LOC728537	LOC728537
ZAP70	ZAP70
TMEM131	TMEM131
VWA3B	VWA3B
CNGA3	CNGA3
INPP4A	INPP4A
COA5	COA5
UNC50	UNC50
MGAT4A	MGAT4A
C2orf55	C2orf55
TSGA10	TSGA10
C2orf15	C2orf15
LIPT1	LIPT1
MITD1	MITD1
MRPL30	MRPL30
LYG2	LYG2
LYG1	LYG1
TXNDC9	TXNDC9
EIF5B	EIF5B
REV1	REV1
AFF3	AFF3
LOC150577	LOC150577
LONRF2	LONRF2
CHST10	CHST10
NMS	NMS
PDCL3	PDCL3
NPAS2	NPAS2
RPL31	RPL31
TBC1D8	TBC1D8
LOC100506262	LOC100506262
LOC100506286	LOC100506286
C2orf29	C2orf29
SNORD89	SNORD89
RNF149	RNF149
CREG2	CREG2
RFX8	RFX8
MAP4K4	MAP4K4
LOC100506328	LOC100506328
IL1R2	IL1R2
LOC100131131	LOC100131131
IL1R1	IL1R1
IL1RL2	IL1RL2
IL1RL1	IL1RL1
IL18R1	IL18R1
IL18RAP	IL18RAP
MIR4772	MIR4772
SLC9A4	SLC9A4
SLC9A2	SLC9A2
MFSD9	MFSD9
TMEM182	TMEM182
LOC100287010	LOC100287010
LOC150568	LOC150568
LOC284998	LOC284998
LOC100506421	LOC100506421
POU3F3	POU3F3
LOC100128131	LOC100128131
MRPS9	MRPS9
GPR45	GPR45
TGFBRAP1	TGFBRAP1
LOC100506473	LOC100506473
C2orf49	C2orf49
FHL2	FHL2
LOC100506494	LOC100506494
LOC285000	LOC285000
NCK2	NCK2
C2orf40	C2orf40
UXS1	UXS1
PLGLA	PLGLA
RGPD3	RGPD3
ST6GAL2	ST6GAL2
LOC729121	LOC729121
RGPD4	RGPD4
SLC5A7	SLC5A7
SULT1C3	SULT1C3
SULT1C2	SULT1C2
SULT1C2P1	SULT1C2P1
SULT1C4	SULT1C4
GCC2	GCC2
LIMS1	LIMS1
RANBP2	RANBP2
CCDC138	CCDC138
EDAR	EDAR
LOC100287216	LOC100287216
SH3RF3	SH3RF3
MIR4265	MIR4265
